Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1998,12,8,4,66.7%,17-8,68.0%,126-87,59.2%,0-1,0.0%,0,,,,,,,,,,,,W (Perth)
1997,2,1,1,50.0%,2-2,50.0%,20-18,52.6%,1-0,100.0%,0,,,,,,,,,,,,R16 (Perth)
Career,14,9,5,64.3%,19-10,65.5%,146-105,58.2%,1-1,50.0%,0,,,,,,,,,,,,
