Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2016 Australian Open R64,L vs Ferrer,53% (9/17),10% (1/10),0/0,0/0,67% (10/15),1/4,0/1,- (0/0),- (0/0)
2016 Australian Open R128,W vs Duckworth,72% (13/18),36% (5/14),3/5,1/2,75% (6/8),0/0,0/0,83% (5/6),33% (2/6)
2015 US Open R64,L vs Tomic,59% (17/29),33% (6/18),2/4,0/2,53% (9/17),2/5,1/2,- (0/0),- (0/0)
2015 US Open R64,L vs Tomic,59% (17/29),33% (6/18),2/4,0/2,53% (9/17),2/5,1/2,- (0/0),- (0/0)
2015 Washington R32,L vs Lopez,60% (12/20),100% (2/2),1/1,0/0,75% (9/12),2/4,0/1,- (0/0),- (0/0)
2015 Washington R64,W vs Smith,69% (9/13),50% (3/6),2/3,1/1,90% (9/10),0/0,0/0,- (0/0),- (0/0)
2015 Wimbledon R128,L vs Nieminen,47% (17/36),41% (7/17),2/5,0/0,55% (12/22),4/7,3/4,- (0/0),- (0/0)
2015 Wimbledon R128,L vs Nieminen,47% (17/36),41% (7/17),2/5,0/0,55% (12/22),4/7,3/4,- (0/0),- (0/0)
2015 Queen's Club R32,L vs Anderson,57% (12/21),14% (1/7),1/4,0/1,33% (2/6),0/2,0/1,100% (6/6),17% (1/6)
2015 s Hertogenbosch R32,L vs Mahut,75% (6/8),20% (1/5),0/0,0/0,50% (3/6),0/2,0/1,- (0/0),- (0/0)
2015 Australian Open R64,L vs Becker,76% (16/21),50% (5/10),2/2,0/0,55% (6/11),3/6,1/2,- (0/0),- (0/0)
2015 Australian Open R128,W vs Zhang,75% (12/16),37% (7/19),3/9,1/5,50% (4/8),2/3,0/0,- (0/0),- (0/0)
2014 US Open R128,L vs Berdych,67% (8/12),29% (2/7),0/0,0/0,68% (13/19),5/8,2/3,- (0/0),- (0/0)
2014 Cincinnati R32,L vs Fognini,40% (2/5),50% (3/6),0/0,0/0,42% (5/12),2/4,1/2,- (0/0),- (0/0)
2014 Cincinnati R64,W vs Melzer,50% (11/22),67% (4/6),2/2,1/1,43% (3/7),0/1,0/0,- (0/0),- (0/0)
2014 Washington R16,L vs Raonic,75% (12/16),0% (0/4),0/0,0/0,100% (1/1),0/2,0/1,33% (3/9),11% (1/9)
2014 Washington R32,W vs Matosevic,70% (7/10),63% (5/8),2/3,1/2,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2014 Newport F,W vs Karlovic,93% (14/15),29% (4/14),2/4,1/3,75% (6/8),0/1,0/0,70% (7/10),36% (4/11)
2014 Newport SF,W vs Sock,73% (8/11),31% (4/13),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2014 Newport QF,W vs Johnson,75% (9/12),75% (3/4),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2016 (2 matches),,62.9%,25.0%,60.0%,50.0%,69.6%,25.0%,0.0%,83.3%,33.3%
2015 (10 matches),,59.0%,37.8%,45.9%,18.2%,57.3%,46.3%,52.9%,100.0%,16.7%
2014 (34 matches),,64.7%,43.1%,57.8%,64.3%,61.1%,44.3%,50.0%,57.6%,31.3%
2013 (44 matches),,61.4%,45.2%,49.3%,40.0%,57.3%,34.4%,39.4%,64.1%,42.3%
2012 (28 matches),,60.2%,41.8%,53.2%,57.7%,61.4%,40.0%,31.6%,58.8%,37.7%
Career (221 matches),,63.5%,40.6%,53.1%,49.2%,60.0%,43.7%,44.3%,61.4%,35.4%
