Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2015 US Open R64,L vs Tomic,1.4%,50.0%,9.4%,66.7%,10.8%,14.6%,11.8%,5.1%,4.5%,0.5%,66.7%,-26,-19
2014 Miami R64,L vs Nadal,10.6%,40.0%,14.4%,53.8%,9.0%,14.8%,16.7%,3.2%,0.0%,0.0%,-,-57,-48
2014 Brisbane F,W vs Federer,3.1%,100.0%,6.4%,91.7%,17.9%,27.5%,0.0%,5.8%,25.0%,0.0%,-,10,10
2014 Brisbane SF,W vs Nishikori,0.0%,-,3.4%,57.1%,16.7%,22.2%,50.0%,2.9%,25.0%,0.0%,-,-26,-6
2014 Brisbane R16,W vs Lopez,12.9%,88.9%,16.2%,69.6%,8.7%,13.8%,2.9%,4.6%,20.0%,0.4%,0.0%,-71,-59
2013 US Open R16,L vs Youzhny,0.7%,0.0%,17.9%,59.6%,5.6%,11.5%,6.7%,5.4%,19.7%,0.2%,50.0%,-99,-83
2013 US Open R128,W vs Baker,0.0%,-,7.5%,44.4%,10.3%,5.9%,0.0%,6.3%,25.0%,0.0%,-,-92,-56
2013 Newport F,L vs Mahut,2.2%,50.0%,9.7%,73.7%,6.4%,5.0%,0.0%,7.9%,16.7%,0.0%,-,48,50
2012 Olympics R16,L vs Djokovic,0.0%,-,7.4%,66.7%,6.5%,8.5%,0.0%,10.6%,36.8%,0.0%,-,-75,-50
2012 Australian Open R16,L vs Djokovic,0.8%,0.0%,11.9%,81.5%,9.8%,15.9%,12.5%,1.7%,7.4%,0.0%,-,-89,-66
2011 Davis Cup World Group PO RR,L vs Federer,2.9%,100.0%,11.2%,61.3%,11.9%,18.0%,5.0%,11.2%,37.5%,0.0%,-,-44,-12
2011 Australian Open R128,L vs Nalbandian,0.0%,-,8.3%,59.4%,9.8%,15.8%,28.6%,4.4%,17.1%,0.1%,0.0%,-94,-78
2010 Halle F,W vs Federer,3.2%,66.7%,10.7%,70.8%,14.2%,20.4%,7.1%,4.8%,9.5%,0.2%,0.0%,-82,-48
2010 Australian Open R16,L vs Federer,3.1%,33.3%,11.3%,50.0%,7.1%,8.0%,11.1%,9.2%,21.1%,0.0%,-,-106,-100
2009 US Open R32,L vs Federer,2.9%,66.7%,11.5%,67.9%,6.3%,4.2%,7.7%,10.2%,30.0%,0.3%,0.0%,-36,-35
2009 Cincinnati QF,L vs Federer,0.0%,-,9.5%,63.6%,7.7%,11.1%,0.0%,10.2%,46.2%,0.0%,-,-4,32
2009 Wimbledon QF,L vs Roddick,0.6%,100.0%,9.8%,68.6%,18.4%,26.2%,16.7%,15.2%,32.0%,0.2%,100.0%,21,29
2009 Houston F,W vs Odesnik,1.8%,100.0%,8.7%,66.7%,13.7%,11.8%,0.0%,6.5%,5.9%,0.4%,100.0%,-30,-3
2009 Memphis SF,L vs Roddick,3.8%,66.7%,13.6%,74.1%,13.8%,19.6%,40.0%,6.5%,16.0%,0.0%,-,-44,-34
2008 Wimbledon R16,L vs Federer,3.8%,33.3%,10.3%,78.9%,15.7%,15.0%,28.6%,12.3%,42.9%,0.0%,-,-5,-11
Career (135 matches),,1.1%,70.0%,9.6%,70.0%,11.4%,16.6%,7.5%,6.5%,24.7%,0.2%,27.2%,-70,-51
