Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,20,Hard,52,32,20,61.5%,25,15,10,60.0%,1997,2016,F,52,1.08,8.2%,4.1%,55.3%,73.3%,50.2%,63.0%,40.1%,60.2%,42.9%
Roland Garros,14,Clay,42,28,14,66.7%,21,12,9,57.1%,1999,2014,QF,42,1.07,5.7%,4.6%,54.5%,70.0%,48.7%,60.3%,42.4%,61.8%,44.4%
Wimbledon,17,Grass,57,41,16,71.9%,34,16,18,47.1%,1999,2015,W,57,1.24,9.2%,3.6%,55.6%,77.4%,56.1%,68.0%,39.6%,61.9%,37.4%
US Open,15,Hard,61,47,14,77.0%,26,14,12,53.8%,1999,2015,W,60,1.22,8.7%,4.7%,52.9%,75.7%,53.7%,65.4%,42.1%,63.0%,45.7%
Olympics,3,,6,3,3,50.0%,1,1,0,100.0%,2000,2012,R16,5,1.05,6.3%,1.1%,55.4%,75.8%,50.0%,64.3%,37.6%,50.0%,40.0%
Davis Cup,17,,56,42,14,75.0%,24,16,8,66.7%,1999,2015,,0,,,,,,,,,,
Queen's Club,16,Grass,53,41,12,77.4%,22,12,10,54.5%,1998,2015,W,53,1.18,9.1%,4.0%,57.5%,75.4%,55.6%,67.0%,38.9%,67.0%,43.4%
Indian Wells Masters,15,Hard,44,31,13,70.5%,15,8,7,53.3%,1998,2014,W,43,1.17,7.3%,5.1%,52.2%,73.3%,55.4%,64.7%,41.2%,59.7%,38.4%
Miami Masters,13,Hard,30,17,13,56.7%,9,6,3,66.7%,1998,2015,SF,30,1.07,6.4%,4.9%,54.0%,68.8%,50.3%,60.3%,42.5%,55.1%,43.2%
Cincinnati Masters,11,Hard,39,28,11,71.8%,10,5,5,50.0%,2000,2014,F,39,1.16,10.3%,5.0%,50.2%,76.5%,55.0%,65.8%,39.6%,63.5%,48.9%
Sydney,10,Hard,34,28,6,82.4%,9,4,5,44.4%,1999,2012,W,34,1.26,8.1%,5.3%,57.0%,76.0%,53.9%,66.5%,42.2%,63.2%,46.6%
Canada Masters,10,Hard,19,9,10,47.4%,5,3,2,60.0%,2000,2014,QF,18,1.02,8.2%,5.4%,50.6%,74.3%,48.2%,61.4%,39.5%,55.1%,37.5%
