Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2016,2,1,1,50.0%,2-3,40.0%,22-24,47.8%,1-0,100.0%,2,76.7%,20.7%,6.0%,4.0%,54.7%,71.8%,46.2%,60.2%,38.4%,49.3%,0.97,R64 (Australian Open)
2015,13,4,9,30.8%,20-22,47.6%,202-211,48.9%,4-1,80.0%,12,71.1%,24.1%,6.6%,4.6%,54.6%,69.3%,49.5%,60.3%,38.5%,49.5%,0.97,
2014,31,15,16,48.4%,39-44,47.0%,392-409,48.9%,4-9,30.8%,29,72.4%,26.3%,5.7%,6.5%,54.0%,70.4%,47.8%,60.0%,39.7%,49.7%,0.99,W (Newport)
2013,45,28,17,62.2%,73-54,57.5%,648-587,52.5%,9-7,56.3%,43,77.0%,26.6%,7.0%,4.4%,51.0%,71.6%,51.8%,61.9%,39.2%,50.8%,1.03,W (Brisbane)
2012,32,17,15,53.1%,45-48,48.4%,433-460,48.5%,5-4,55.6%,29,76.2%,21.9%,6.4%,4.1%,53.1%,71.8%,49.3%,61.3%,37.3%,49.3%,0.96,F (Newport)
2011,20,9,11,45.0%,29-29,50.0%,298-291,50.6%,5-6,45.5%,17,79.2%,22.2%,7.7%,4.5%,56.6%,72.3%,50.2%,62.7%,37.9%,50.3%,1.02,QF (3x)
2010,34,22,12,64.7%,55-36,60.4%,459-398,53.6%,7-2,77.8%,31,77.5%,28.9%,7.8%,3.6%,56.0%,74.3%,50.2%,63.7%,40.9%,52.1%,1.13,W (Halle)
2009,54,34,20,63.0%,91-58,61.1%,777-653,54.3%,8-13,38.1%,52,80.9%,28.2%,8.1%,4.6%,53.0%,75.6%,53.1%,65.1%,40.1%,52.2%,1.15,W (Houston)
2008,28,18,10,64.3%,50-28,64.1%,426-328,56.5%,4-10,28.6%,26,82.9%,28.5%,10.2%,3.6%,54.8%,74.8%,55.7%,66.2%,40.7%,52.5%,1.20,QF (Queen's Club)
2007,55,38,17,69.1%,93-54,63.3%,782-640,55.0%,7-14,33.3%,51,82.9%,27.5%,9.5%,4.2%,53.5%,75.7%,53.6%,65.4%,39.5%,52.3%,1.14,W (Las Vegas)
2006,48,33,15,68.8%,88-53,62.4%,742-612,54.8%,9-8,52.9%,46,76.1%,33.2%,8.2%,4.2%,55.0%,70.4%,51.1%,61.7%,42.4%,52.0%,1.11,W (Queen's Club)
2005,48,38,10,79.2%,94-43,68.6%,750-573,56.7%,15-10,60.0%,43,85.4%,27.9%,10.4%,4.3%,55.9%,78.2%,53.1%,67.1%,40.1%,53.3%,1.22,W (Sydney)
2004,86,68,18,79.1%,157-60,72.4%,1166-862,57.5%,18-9,66.7%,84,82.3%,31.6%,8.5%,4.9%,54.5%,75.2%,53.4%,65.3%,42.1%,53.3%,1.21,W (4x)
2003,47,37,10,78.7%,95-43,68.8%,753-557,57.5%,10-9,52.6%,42,81.2%,34.5%,7.5%,4.8%,51.6%,75.2%,53.5%,64.7%,43.0%,53.6%,1.22,W (2x)
2002,78,62,16,79.5%,141-58,70.9%,1110-852,56.6%,19-12,61.3%,75,80.2%,33.1%,8.8%,4.9%,51.0%,74.2%,53.1%,63.8%,42.6%,53.0%,1.18,W (5x)
2001,98,80,18,81.6%,197-75,72.4%,1486-1071,58.1%,18-11,62.1%,88,82.6%,33.6%,6.6%,4.5%,53.6%,74.3%,53.9%,64.9%,43.0%,53.6%,1.22,W (7x)
2000,80,61,19,76.3%,143-64,69.1%,1105-853,56.4%,13-15,46.4%,70,83.2%,30.9%,7.9%,4.8%,52.8%,75.2%,53.8%,65.1%,41.2%,53.0%,1.18,W (4x)
1999,64,44,20,68.8%,107-59,64.5%,890-704,55.8%,9-13,40.9%,57,81.1%,31.7%,5.1%,2.9%,58.8%,71.0%,54.9%,64.3%,41.7%,52.8%,1.17,W (Delray Beach)
1998,19,10,9,52.6%,27-24,52.9%,260-249,51.1%,7-4,63.6%,19,73.4%,28.4%,3.1%,4.5%,55.1%,67.8%,51.3%,60.4%,41.5%,50.5%,1.05,W (Adelaide)
1997,1,0,1,0.0%,0-3,0.0%,10-18,35.7%,0-0,-,1,50.0%,21.4%,3.7%,2.8%,55.6%,56.7%,43.8%,50.9%,30.8%,41.7%,0.63,R128 (Australian Open)
Career,883,619,264,70.1%,1546-858,64.3%,12711-10352,55.1%,172-157,52.3%,817,80.2%,30.0%,7.7%,4.5%,53.9%,73.7%,52.7%,64.0%,41.1%,52.3%,1.14,
