Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,531,373,158,70.2%,903-499,64.4%,7420-5971,55.4%,94-89,51.4%,507,80.6%,30.2%,8.2%,4.6%,53.0%,74.4%,52.8%,64.2%,41.1%,52.4%,1.15
Clay,155,98,57,63.2%,262-186,58.5%,2245-2002,52.9%,27-28,49.1%,136,73.1%,33.1%,5.1%,4.5%,54.9%,69.0%,48.9%,59.9%,42.8%,51.3%,1.07
Grass,171,129,42,75.4%,339-152,69.0%,2701-2094,56.3%,43-34,55.8%,150,85.3%,26.7%,8.7%,3.9%,55.9%,76.0%,55.8%,67.1%,39.9%,53.1%,1.22
Carpet,26,19,7,73.1%,42-21,66.7%,345-285,54.8%,8-6,57.1%,24,80.4%,28.0%,6.3%,4.0%,52.0%,73.2%,52.6%,63.3%,40.5%,51.8%,1.10
Grand Slams,212,148,64,69.8%,496-284,63.6%,4110-3362,55.0%,57-49,53.8%,211,80.9%,29.5%,8.1%,4.3%,54.6%,74.3%,52.4%,64.4%,41.0%,52.4%,1.15
Masters,203,130,73,64.0%,281-197,58.8%,2427-2171,52.8%,32-30,51.6%,201,77.3%,28.7%,7.1%,4.9%,52.4%,72.2%,52.1%,62.7%,40.7%,51.5%,1.09
Other Tours,394,286,108,72.6%,604-300,66.8%,4877-3843,55.9%,67-68,49.6%,388,81.2%,31.1%,7.7%,4.4%,54.2%,73.9%,53.2%,64.4%,41.5%,52.7%,1.17
Best of 5,268,189,79,70.5%,633-351,64.3%,5196-4192,55.3%,74-60,55.2%,216,80.7%,29.3%,8.0%,4.3%,54.5%,74.3%,52.3%,64.3%,40.8%,52.3%,1.14
Best of 3,615,430,185,69.9%,913-507,64.3%,7515-6160,55.0%,98-97,50.3%,601,80.0%,30.4%,7.5%,4.6%,53.6%,73.4%,52.9%,63.8%,41.3%,52.4%,1.14
Finals,48,31,17,64.6%,74-50,59.7%,642-569,53.0%,11-11,50.0%,47,79.5%,26.7%,7.1%,4.8%,53.0%,73.7%,50.9%,63.0%,39.5%,51.1%,1.07
Semi-finals,75,46,29,61.3%,109-78,58.3%,992-855,53.7%,12-17,41.4%,75,82.5%,25.1%,7.3%,3.9%,53.9%,74.4%,54.5%,65.2%,38.6%,51.7%,1.11
Quarter-finals,110,72,38,65.5%,160-101,61.3%,1355-1163,53.8%,17-20,45.9%,107,81.3%,27.0%,8.2%,4.5%,54.8%,73.8%,53.9%,64.8%,39.8%,52.0%,1.13
vs Righties,773,534,239,69.1%,1348-771,63.6%,11191-9150,55.0%,148-148,50.0%,712,80.0%,30.0%,7.6%,4.5%,53.9%,73.5%,52.6%,63.9%,41.2%,52.3%,1.14
vs Lefties,110,85,25,77.3%,198-87,69.5%,1520-1202,55.8%,24-9,72.7%,105,81.8%,29.7%,8.2%,3.9%,53.9%,75.3%,53.2%,65.1%,40.6%,52.7%,1.16
vs Top 10,140,67,73,47.9%,177-216,45.0%,1869-1984,48.5%,25-38,39.7%,127,76.8%,20.3%,6.9%,4.2%,53.6%,71.8%,50.4%,61.9%,36.3%,49.2%,0.95
