Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2016 Australian Open R64,L vs Ferrer,27,43,0.6,13.2%,21.0%,25,38,0.7,13.0%,19.7%,8.3%,4.7%,0.9,16.6%,17.6%
2016 Australian Open R128,W vs Duckworth,28,23,1.2,14.1%,11.6%,18,20,0.9,10.9%,12.1%,6.7%,3.6%,1.1,22.6%,21.1%
2015 US Open R64,L vs Tomic,56,50,1.1,17.6%,15.7%,38,43,0.9,14.3%,16.2%,10.6%,3.4%,1.0,19.7%,19.1%
2015 US Open R128,W vs Nedovyesov,21,12,1.8,15.7%,9.0%,18,10,1.8,14.9%,8.3%,11.6%,2.5%,0.7,16.4%,24.6%
2015 Wimbledon R128,L vs Nieminen,56,59,0.9,15.8%,16.7%,44,50,0.9,13.8%,15.7%,9.1%,4.4%,1.3,17.5%,13.6%
2015 Australian Open R64,L vs Becker,42,45,0.9,17.0%,18.2%,29,41,0.7,13.7%,19.3%,9.9%,2.8%,0.8,20.2%,25.5%
2015 Australian Open R128,W vs Zhang,26,19,1.4,12.4%,9.1%,18,15,1.2,9.8%,8.2%,8.7%,1.1%,0.6,18.7%,29.7%
2014 US Open R128,L vs Berdych,11,36,0.3,5.7%,18.8%,9,27,0.3,5.2%,15.7%,2.3%,1.2%,0.8,22.4%,26.6%
2014 Wimbledon R64,L vs Janowicz,41,22,1.9,11.8%,6.3%,28,19,1.5,9.4%,6.4%,5.7%,3.3%,1.4,23.6%,17.2%
2014 Wimbledon R128,W vs Przysiezny,37,20,1.9,13.9%,7.5%,29,16,1.8,12.3%,6.8%,7.2%,4.3%,0.8,20.2%,24.3%
2014 Roland Garros R128,L vs Berlocq,56,53,1.1,23.0%,21.8%,53,46,1.2,22.9%,19.9%,16.9%,5.6%,1.5,16.5%,10.7%
2014 Miami Masters R64,L vs Nadal,11,25,0.4,12.2%,27.8%,8,25,0.3,9.3%,29.1%,8.1%,1.2%,1.3,16.7%,13.3%
2014 Australian Open R128,L vs Seppi,54,61,0.9,15.3%,17.3%,31,56,0.6,10.2%,18.5%,,,1.1,19.0%,16.7%
2014 Brisbane F,W vs Federer,24,31,0.8,13.0%,16.8%,20,27,0.7,12.3%,16.6%,6.7%,3.7%,0.7,16.2%,23.2%
2014 Brisbane SF,W vs Nishikori,26,41,0.6,12.9%,20.4%,19,38,0.5,11.0%,22.0%,6.4%,1.7%,0.7,18.4%,26.4%
2014 Brisbane R16,W vs Lopez,25,19,1.3,17.6%,13.4%,15,17,0.9,13.2%,14.9%,8.8%,2.6%,0.8,16.9%,21.8%
2013 US Open R16,L vs Youzhny,55,54,1.0,18.9%,18.6%,47,45,1.0,18.1%,17.4%,,,0.7,16.2%,21.6%
2013 US Open R32,W vs Donskoy,34,36,0.9,14.2%,15.1%,23,34,0.7,10.9%,16.1%,,,0.9,17.2%,19.7%
2013 US Open R64,W vs Del Potro,42,43,1.0,13.5%,13.8%,32,36,0.9,11.6%,13.1%,,,0.6,13.2%,22.5%
2013 US Open R128,W vs Baker,28,27,1.0,11.7%,11.3%,20,20,1.0,10.0%,10.0%,,,0.8,23.0%,30.1%
Career (162 matches),,4851,4849,1.0,15.2%,15.2%,3708,4180,0.9,13.3%,15.0%,6.8%,3.5%,0.9,18.7%,19.9%
