Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2016 Australian Open R64,L vs Ferrer,94.9,104.6,8.3,,,121,88,84.0,5.1,,,97,75
2016 Australian Open R128,W vs Duckworth,98.6,105.4,8.2,,,120,87,88.3,4.6,,,97,78
2015 US Open R64,L vs Tomic,95.6,104.3,7.3,,,119,88,85.0,7.1,,,102,72
2015 US Open R128,W vs Nedovyesov,95.6,104.6,9.0,,,120,84,86.8,5.3,,,95,76
2015 Wimbledon R128,L vs Nieminen,96.4,103.5,6.7,,,119,91,86.6,4.4,,,98,74
2015 Australian Open R64,L vs Becker,93.8,102.4,8.8,,,116,84,83.4,5.5,,,93,67
2015 Australian Open R128,W vs Zhang,96.3,102.2,8.7,,,117,85,84.6,5.4,,,98,77
2014 US Open R128,L vs Berdych,93.9,101.8,7.7,,,117,84,85.0,5.5,,,95,72
2014 Wimbledon R64,L vs Janowicz,92.4,99.3,6.7,,,115,84,80.8,6.9,,,93,68
2014 Wimbledon R128,W vs Przysiezny,94.9,102.4,6.2,,,116,89,84.8,5.6,,,96,71
2014 Roland Garros R128,L vs Berlocq,91.5,101.0,7.9,,,121,87,79.7,7.2,,,91,65
2014 Australian Open R128,L vs Seppi,96.7,,,,,120,,,,,,,72
2013 US Open R16,L vs Youzhny,93.2,,,,,122,,,,,,,68
2013 US Open R32,W vs Donskoy,98.2,,,,,122,,,,,,,73
2013 US Open R64,W vs Del Potro,99.9,,,,,123,,,,,,,79
2013 US Open R128,W vs Baker,97.5,,,,,122,,,,,,,75
2013 Wimbledon R64,L vs Brown,97.9,,,,,119,,,,,,,72
2013 Wimbledon R128,W vs Wawrinka,99.0,,,,,122,,,,,,,76
2013 Roland Garros R128,L vs Simon,95.3,,,,,123,,,,,,,72
2013 Australian Open R128,L vs Tipsarevic,94.8,,,,,121,,,,,,,74
Career (32 matches),,96.9,104.0,7.5,,,124,84,85.8,5.5,,,102,65
