Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Michelle Larcher De Brito [POR],2,4,33.3%,1,0,1,0.0%,2011,2017,0,,,,,,,,,,
6,Ashley Weinhold [USA],4,2,66.7%,2,2,0,100.0%,2008,2013,0,,,,,,,,,,
5,Grace Min [USA],0,5,0.0%,0,0,0,-,2011,2022,0,,,,,,,,,,
4,Lea Boskovic [CRO],2,2,50.0%,1,1,0,100.0%,2018,2023,0,,,,,,,,,,
4,Maria Sanchez [USA],0,4,0.0%,2,0,2,0.0%,2012,2015,0,,,,,,,,,,
4,Olga Puchkova [RUS],1,3,25.0%,1,0,1,0.0%,2011,2011,0,,,,,,,,,,
3,Eliessa Vanlangendonck [BEL],2,1,66.7%,0,0,0,-,2017,2023,0,,,,,,,,,,
3,Merel Hoedt [NED],3,0,100.0%,1,1,0,100.0%,2017,2023,0,,,,,,,,,,
3,Marie Benoit [BEL],0,3,0.0%,1,0,1,0.0%,2018,2023,0,,,,,,,,,,
3,Fiona Ganz [SUI],0,3,0.0%,2,1,1,50.0%,2021,2023,0,,,,,,,,,,
3,Haruna Arakawa [JPN],1,2,33.3%,0,0,0,-,2022,2023,0,,,,,,,,,,
3,Ana Sofia Sanchez [MEX],2,1,66.7%,0,0,0,-,2017,2022,0,,,,,,,,,,
3,Samantha Crawford [USA],1,2,33.3%,1,0,1,0.0%,2011,2022,0,,,,,,,,,,
3,Mona Barthel [GER],0,3,0.0%,1,0,1,0.0%,2009,2022,1,0.36,0.0%,19.4%,38.9%,35.7%,27.3%,30.6%,25.0%,33.3%,0
3,Nicole Gadient [SUI],3,0,100.0%,0,0,0,-,2018,2021,0,,,,,,,,,,
