Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2013,1,0,1,0.0%,0-2,0.0%,0-12,0.0%,0-0,-,1,-,-,0.0%,19.4%,38.9%,35.7%,27.3%,30.6%,25.0%,27.9%,0.36,R32 (Bad Gastein)
2012,3,2,1,66.7%,4-2,66.7%,29-22,56.9%,0-0,-,3,-,-,1.8%,5.5%,51.5%,71.4%,43.0%,57.7%,48.4%,53.1%,1.14,QF (Bad Gastein)
Career,4,2,2,50.0%,4-4,50.0%,29-34,46.0%,0-0,-,4,-,-,1.5%,8.0%,49.2%,66.3%,39.6%,52.8%,44.4%,48.7%,0.94,
