Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,175,92,83,52.6%,195-190,50.6%,1704-1732,49.6%,22-15,59.5%,0,,,,,,,,,,,
Clay,339,180,159,53.1%,406-357,53.2%,3478-3290,51.4%,32-26,55.2%,0,,,,,,,,,,,
Carpet,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,
Finals,20,11,9,55.0%,24-21,53.3%,202-189,51.7%,2-1,66.7%,0,,,,,,,,,,,
Semi-finals,40,20,20,50.0%,47-47,50.0%,424-426,49.9%,5-3,62.5%,0,,,,,,,,,,,
Quarter-finals,69,41,28,59.4%,86-64,57.3%,700-648,51.9%,9-3,75.0%,0,,,,,,,,,,,
vs Righties,338,162,176,47.9%,368-395,48.2%,3326-3488,48.8%,36-28,56.3%,0,,,,,,,,,,,
vs Lefties,45,21,24,46.7%,47-50,48.5%,422-431,49.5%,3-3,50.0%,0,,,,,,,,,,,
