Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Jiujiang SF,L vs Tagger,33% (5/15),80% (4/5),1/6,43% (6/14),0% (0/6),2/3,0/1,0/0,0/1,0/0
2025 Jiujiang R32,W vs Saigo,56% (5/9),80% (4/5),0/1,22% (2/9),50% (1/2),3/4,2/3,0/0,1/2,0/0
2025 Osaka R32,W vs Andreescu,40% (6/15),83% (5/6),2/3,50% (7/14),57% (4/7),3/3,0/1,1/1,0/1,0/0
2025 BJK Cup Qualifiers RR,L vs Linette,40% (4/10),25% (1/4),0/2,33% (3/9),0% (0/3),1/1,0/0,0/1,0/0,0/0
2024 Jiujiang F,W vs Sramkova,45% (5/11),80% (4/5),0/1,30% (3/10),67% (2/3),2/2,0/0,0/0,0/0,0/0
2024 US Open R128,L vs Badosa,25% (2/8),100% (2/2),1/5,86% (6/7),0% (0/6),0/2,0/0,1/2,0/0,1/1
2024 Wimbledon R128,L vs Niemeier,13% (1/8),100% (1/1),0/4,71% (5/7),0% (0/5),0/1,0/0,0/1,0/0,0/0
2023 Wimbledon R64,L vs Keys,18% (2/11),50% (1/2),1/2,40% (4/10),25% (1/4),1/1,0/0,2/3,0/0,1/1
2023 Wimbledon R128,W vs Schmiedlova,45% (5/11),80% (4/5),1/2,40% (4/10),50% (2/4),3/3,0/1,0/0,0/1,0/0
2022 BJK Cup Finals SF: SUI vs CZE RR,W vs Muchova,50% (5/10),100% (5/5),2/3,40% (4/10),25% (1/4),2/5,2/2,0/0,1/1,0/0
2022 BJK Cup Finals RR: SUI vs CAN RR,W vs Andreescu,31% (4/13),100% (4/4),1/4,36% (5/14),20% (1/5),3/4,2/3,1/1,1/2,0/0
2022 US Open R128,L vs Pegula,13% (1/8),100% (1/1),1/5,75% (6/8),17% (1/6),0/1,0/0,1/1,0/0,1/1
2022 Wimbledon R64,L vs Krejcikova,30% (3/10),33% (1/3),0/3,44% (4/9),25% (1/4),0/1,0/0,1/1,0/0,1/1
2022 Wimbledon R128,W vs Petkovic,40% (4/10),100% (4/4),1/1,33% (3/9),67% (2/3),2/3,1/1,0/0,0/0,0/0
2022 Stuttgart R32,L vs Lys,50% (9/18),100% (9/9),5/8,72% (13/18),23% (3/13),3/9,1/2,2/4,0/1,0/1
2022 Miami R64,L vs Swiatek,43% (3/7),33% (1/3),1/4,100% (7/7),14% (1/7),0/1,0/0,0/2,0/0,0/1
2022 Indian Wells R32,W vs Paolini,38% (6/16),83% (5/6),3/6,53% (8/15),25% (2/8),2/4,1/1,2/2,0/0,0/0
2022 Doha R32,L vs Swiatek,54% (7/13),57% (4/7),2/5,58% (7/12),14% (1/7),1/3,0/1,0/1,0/0,0/0
2022 Melbourne 1 QF,L vs Halep,73% (11/15),64% (7/11),5/9,73% (11/15),18% (2/11),2/6,0/0,0/0,0/0,0/0
2021 Tenerife R32,L vs Rus,60% (6/10),33% (2/6),0/4,67% (6/9),33% (2/6),2/2,0/0,1/1,0/0,1/1
2025 (4 matches),,40.8%,70.0%,25.0%,39.1%,27.8%,81.8%,40.0%,50.0%,25.0%,-
2024 (3 matches),,29.6%,87.5%,10.0%,58.3%,14.3%,40.0%,-,33.3%,-,100.0%
2023 (2 matches),,31.8%,71.4%,50.0%,40.0%,37.5%,100.0%,0.0%,66.7%,0.0%,100.0%
2022 (10 matches),,44.2%,77.4%,43.8%,58.1%,22.1%,40.5%,70.0%,58.3%,50.0%,50.0%
2021 (13 matches),,50.3%,69.4%,37.0%,50.0%,22.9%,70.8%,66.7%,61.9%,66.7%,66.7%
Career (218 matches),,50.4%,80.1%,39.9%,50.6%,23.4%,61.0%,62.2%,58.2%,64.1%,56.8%
