Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),79,881,90,1743,85,1704,126,1597,76,1622,437,170,,
2025,82,841,58,1788,50,1755,112,1620,65,1645,456,158
2024,90,814,69,1748,58,1728,128,1581,62,1634,403,171
2023,83,834,68,1742,60,1720,122,1585,48,1661,,
2022,76,779,59,1788,45,1764,83,1639,46,1665,,
2021,43,1422,62,1790,71,1728,75,1666,36,1697,,
2020,138,556,114,1618,99,1611,122,1534,,,134,647
2019,80,765,80,1741,76,1718,114,1599,87,1601,186,408
2018,104,586,129,1639,116,1617,124,1560,117,1519,108,742
2017,114,571,102,1697,92,1665,110,1582,114,1538,64,1122
2016,56,1031,64,1765,66,1714,60,1688,83,1592,125,580
2015,166,328,,,,,,,,,129,531
2014,205,241,247,1397,228,1390,229,1324,,,211,275
2013,196,321,233,1452,244,1388,204,1430,,,229,289
2012,640,36,,,,,,,,,435,104
2011,572,51,,,,,,,,,699,41
2010,846,16,,,,,,,,,507,77
