Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,19,9,10,47.4%,24-25,49.0%,223-227,49.6%,3-3,50.0%,19,64.4%,35.3%,0.9%,3.4%,70.7%,60.1%,45.7%,55.9%,43.4%,49.8%,0.98
Clay,3,1,2,33.3%,3-5,37.5%,29-37,43.9%,0-0,-,3,56.3%,32.4%,0.5%,4.9%,65.9%,54.1%,49.2%,52.4%,41.3%,46.6%,0.87
Grass,1,0,1,0.0%,1-2,33.3%,10-16,38.5%,0-0,-,1,61.5%,15.4%,1.0%,2.0%,67.6%,55.1%,48.5%,52.9%,35.6%,45.7%,0.76
Grand Slams,6,2,4,33.3%,6-10,37.5%,56-78,41.8%,1-0,100.0%,6,62.5%,20.6%,0.7%,3.9%,69.8%,60.0%,47.0%,56.1%,37.0%,46.7%,0.84
Premiers,1,0,1,0.0%,1-2,33.3%,14-14,50.0%,0-1,0.0%,1,69.2%,35.7%,0.0%,3.0%,73.7%,61.6%,42.3%,56.6%,44.1%,50.5%,1.02
Internationals,13,8,5,61.5%,19-14,57.6%,155-146,51.5%,2-0,100.0%,13,63.8%,39.3%,0.8%,3.8%,69.5%,59.5%,45.3%,55.2%,45.4%,50.4%,1.01
Semi-finals,1,0,1,0.0%,1-2,33.3%,12-17,41.4%,0-0,-,1,57.1%,26.7%,1.2%,3.7%,76.5%,54.8%,47.4%,53.1%,37.1%,44.7%,0.79
Quarter-finals,3,1,2,33.3%,4-4,50.0%,37-37,50.0%,0-0,-,3,70.3%,29.7%,0.8%,5.0%,68.9%,62.2%,47.3%,57.6%,40.5%,49.4%,0.95
vs Righties,20,8,12,40.0%,23-29,44.2%,225-247,47.7%,3-3,50.0%,19,61.5%,35.1%,0.9%,3.5%,69.6%,58.9%,44.8%,54.6%,43.4%,49.2%,0.96
vs Lefties,2,1,1,50.0%,2-3,40.0%,20-22,47.6%,0-0,-,2,75.0%,22.7%,0.8%,4.0%,71.4%,62.2%,61.1%,61.9%,37.0%,49.4%,0.97
