Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Miami R32,L vs Tiafoe,85% (17/20),20% (1/5),1/3,0/2,100% (2/2),9/11,6/7,71% (12/17),17% (3/18)
2026 Dubai R32,W vs Hurkacz,73% (11/15),33% (1/3),2/6,1/5,- (0/0),0/0,0/0,88% (7/8),25% (2/8)
2026 Doha QF,W vs Sinner,75% (12/16),50% (2/4),2/2,1/1,71% (5/7),0/1,0/0,100% (5/5),40% (2/5)
2026 Australian Open R32,W vs Quinn,62% (13/21),50% (5/10),3/3,1/1,50% (3/6),0/0,0/0,58% (7/12),58% (7/12)
2026 Auckland F,W vs Baez,83% (10/12),40% (2/5),2/3,1/2,50% (1/2),3/3,0/0,63% (5/8),50% (4/8)
2026 United Cup QF,L vs Bergs,86% (6/7),40% (2/5),0/0,0/0,43% (3/7),1/3,1/2,80% (4/5),0% (0/6)
2026 United Cup RR,L vs De Minaur,45% (5/11),0% (0/4),0/0,0/0,33% (2/6),3/5,1/2,- (0/0),- (0/0)
2025 Canada R32,L vs Davidovich Fokina,38% (5/13),33% (1/3),0/0,0/0,0% (0/4),0/2,0/1,- (0/0),- (0/0)
2025 Rome R16,L vs Hurkacz,63% (17/27),13% (1/8),1/4,0/0,100% (3/3),0/2,0/1,58% (7/12),25% (3/12)
2025 Madrid QF,L vs Cerundolo,81% (13/16),13% (1/8),1/2,0/0,80% (8/10),1/3,1/2,67% (4/6),17% (1/6)
2025 Madrid R16,W vs Bublik,82% (9/11),75% (3/4),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2025 Madrid R32,W vs Shelton,80% (8/10),44% (4/9),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2025 Miami F,W vs Djokovic,79% (11/14),33% (1/3),2/5,1/2,0% (0/1),0/0,0/0,64% (7/11),64% (7/11)
2025 Miami SF,W vs Fritz,80% (16/20),0% (0/2),2/2,1/1,50% (1/2),1/2,0/0,82% (9/11),45% (5/11)
2025 Miami QF,W vs Fils,89% (8/9),57% (4/7),2/5,1/2,67% (2/3),0/0,0/0,83% (5/6),33% (2/6)
2025 Miami R64,W vs Draper,79% (11/14),11% (1/9),2/3,1/2,50% (1/2),0/0,0/0,100% (10/10),44% (4/9)
2025 Rotterdam R16,L vs De Minaur,57% (8/14),- (0/0),0/0,0/0,75% (6/8),2/4,0/1,- (0/0),- (0/0)
2025 Australian Open R64,W vs Ruud,70% (16/23),31% (5/16),3/4,1/1,88% (7/8),0/1,0/0,- (0/0),- (0/0)
2025 Auckland R16,W vs Shelton,59% (16/27),8% (1/12),2/8,1/6,83% (5/6),2/3,0/0,100% (4/4),60% (3/5)
2025 Brisbane QF,L vs Mpetshi Perricard,79% (11/14),- (0/0),0/0,0/0,50% (1/2),3/5,3/4,83% (5/6),0% (0/6)
2026 (7 matches),,72.5%,36.1%,58.8%,36.4%,53.3%,69.6%,72.7%,72.7%,31.6%
2025 (13 matches),,70.3%,27.2%,50.0%,50.0%,71.2%,40.9%,44.4%,77.3%,37.9%
2024 (14 matches),,57.4%,46.5%,53.8%,50.0%,64.7%,51.2%,38.5%,71.4%,36.6%
2023 (4 matches),,65.3%,44.0%,44.4%,42.9%,37.5%,28.6%,0.0%,100.0%,75.0%
Career (38 matches),,64.8%,37.1%,51.8%,45.7%,62.8%,51.6%,50.0%,74.9%,37.1%
