Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Alejandro Davidovich Fokina [ESP],1,5,16.7%,3,1,2,33.3%,2024,2026,6,0.85,10.4%,5.3%,58.9%,71.2%,42.3%,59.3%,34.8%,50.0%,28.3%
5,Alex De Minaur [AUS],0,5,0.0%,1,1,0,100.0%,2024,2026,5,0.70,12.8%,5.3%,58.9%,76.2%,34.1%,58.9%,28.9%,55.6%,0.0%
4,Yannick Hanfmann [GER],1,3,25.0%,2,1,1,50.0%,2022,2025,4,0.87,8.0%,4.9%,56.3%,68.3%,47.9%,59.4%,35.4%,71.1%,35.3%
3,Alexei Popyrin [AUS],3,0,100.0%,1,1,0,100.0%,2024,2026,3,1.53,10.5%,5.8%,56.7%,82.5%,58.1%,71.9%,42.9%,100.0%,42.1%
3,Hubert Hurkacz [POL],1,2,33.3%,4,2,2,50.0%,2024,2026,3,0.90,13.6%,5.5%,58.1%,82.6%,45.5%,67.1%,29.6%,70.8%,28.6%
3,Arthur Fils [FRA],1,2,33.3%,2,1,1,50.0%,2024,2026,3,1.03,13.3%,6.4%,60.7%,80.0%,44.1%,65.9%,35.1%,60.0%,30.0%
3,Pablo Carreno Busta [ESP],3,0,100.0%,1,1,0,100.0%,2025,2026,2,1.05,16.5%,7.7%,57.1%,77.6%,44.4%,63.4%,38.5%,65.0%,47.4%
3,Ethan Quinn [USA],3,0,100.0%,3,3,0,100.0%,2025,2026,3,1.22,15.0%,5.8%,54.4%,76.4%,52.4%,65.5%,42.3%,44.4%,60.0%
3,Giovanni Mpetshi Perricard [FRA],1,2,33.3%,3,0,3,0.0%,2023,2026,3,1.15,12.1%,7.5%,54.2%,78.5%,53.6%,67.1%,37.8%,50.0%,47.1%
3,Taylor Fritz [USA],1,2,33.3%,2,2,0,100.0%,2023,2025,2,0.72,16.5%,4.4%,66.5%,71.4%,41.5%,61.4%,27.9%,27.3%,0.0%
3,Ben Shelton [USA],2,1,66.7%,1,1,0,100.0%,2024,2025,3,1.10,8.7%,5.1%,58.9%,80.5%,48.1%,67.2%,36.1%,66.7%,26.9%
3,Alexander Bublik [KAZ],2,1,66.7%,1,1,0,100.0%,2024,2025,3,1.00,11.8%,4.2%,59.9%,75.6%,53.9%,66.9%,33.2%,77.8%,44.4%
3,Dusan Lajovic [SRB],3,0,100.0%,1,1,0,100.0%,2023,2024,3,1.20,13.6%,2.1%,63.4%,77.7%,52.9%,68.6%,37.7%,54.5%,42.9%
3,Alexander Shevchenko [KAZ],3,0,100.0%,1,0,1,0.0%,2023,2024,3,1.35,8.7%,2.4%,67.1%,77.0%,55.9%,70.0%,40.6%,50.0%,48.0%
3,Fabio Fognini [ITA],2,1,66.7%,0,0,0,-,2023,2024,3,1.06,12.5%,3.7%,56.5%,70.5%,51.1%,62.0%,40.3%,60.0%,37.5%
