Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Miami R32,L vs Tiafoe,12% (2/17),50% (1/2),0/0,6% (1/17),100% (1/1),1/1,1/1,2/2,0/0,2/2
2026 Dubai R32,W vs Hurkacz,18% (2/11),50% (1/2),0/0,0% (0/11),- (0/0),0/0,0/0,0/0,0/0,0/0
2026 Doha QF,W vs Sinner,27% (4/15),50% (2/4),0/1,29% (4/14),50% (2/4),1/1,0/0,0/1,0/0,0/0
2026 Australian Open R32,W vs Quinn,31% (5/16),100% (5/5),0/2,25% (4/16),25% (1/4),3/5,1/2,2/2,0/0,0/0
2026 Auckland F,W vs Baez,30% (3/10),67% (2/3),0/0,18% (2/11),50% (1/2),1/2,1/2,1/1,0/1,0/0
2026 United Cup QF,L vs Bergs,30% (3/10),67% (2/3),1/4,40% (4/10),0% (0/4),0/1,0/0,2/2,0/0,1/1
2026 United Cup RR,L vs De Minaur,25% (2/8),0% (0/2),0/3,44% (4/9),0% (0/4),0/0,0/0,1/2,0/0,0/1
2025 Canada R32,L vs Davidovich Fokina,33% (3/9),33% (1/3),0/4,44% (4/9),0% (0/4),1/1,0/0,1/1,0/0,0/0
2025 Rome R16,L vs Hurkacz,24% (4/17),25% (1/4),0/0,12% (2/17),100% (2/2),1/1,1/1,2/2,0/0,2/2
2025 Madrid QF,L vs Cerundolo,29% (4/14),25% (1/4),0/2,27% (4/15),50% (2/4),1/1,1/1,2/2,0/0,0/0
2025 Madrid R16,W vs Bublik,50% (4/8),75% (3/4),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2025 Madrid R32,W vs Shelton,56% (5/9),80% (4/5),0/0,0% (0/8),- (0/0),2/2,0/0,0/0,0/0,0/0
2025 Miami F,W vs Djokovic,17% (2/12),50% (1/2),0/1,8% (1/12),0% (0/1),1/1,0/0,2/2,0/0,0/0
2025 Miami SF,W vs Fritz,6% (1/17),0% (0/1),0/1,6% (1/17),0% (0/1),0/0,0/0,3/3,0/0,0/0
2025 Miami QF,W vs Fils,50% (5/10),80% (4/5),0/1,22% (2/9),50% (1/2),3/3,0/0,0/0,0/0,0/0
2025 Miami R64,W vs Draper,33% (4/12),25% (1/4),0/1,17% (2/12),50% (1/2),1/1,0/0,2/2,0/0,0/0
2025 Rotterdam R16,L vs De Minaur,0% (0/10),- (0/0),0/2,50% (5/10),60% (3/5),0/0,0/0,1/1,0/0,0/0
2025 Australian Open R64,W vs Ruud,47% (8/17),63% (5/8),0/1,24% (4/17),75% (3/4),5/5,3/3,1/1,1/1,0/0
2025 Auckland R16,W vs Shelton,29% (5/17),20% (1/5),0/1,29% (5/17),80% (4/5),0/0,0/0,3/3,0/0,0/0
2025 Brisbane QF,L vs Mpetshi Perricard,0% (0/12),- (0/0),0/0,17% (2/12),50% (1/2),0/0,0/0,3/4,0/0,2/2
2026 (7 matches),,24.1%,61.9%,10.0%,21.6%,26.3%,60.0%,60.0%,80.0%,0.0%,75.0%
2025 (13 matches),,27.4%,48.9%,0.0%,20.1%,54.5%,100.0%,100.0%,95.2%,100.0%,100.0%
2024 (14 matches),,23.3%,70.2%,15.9%,37.9%,37.7%,78.6%,69.2%,81.0%,60.0%,71.4%
2023 (4 matches),,22.0%,84.6%,0.0%,21.1%,16.7%,87.5%,100.0%,66.7%,100.0%,-
Career (38 matches),,24.6%,62.7%,10.4%,27.5%,38.3%,82.8%,78.6%,85.5%,66.7%,80.0%
