Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Miami Masters R32,L vs Tiafoe,61,41,1.5,26.4%,17.7%,39,37,1.1,19.9%,18.9%,13.3%,4.6%,1.3,11.7%,9.1%
2026 Dubai R32,W vs Hurkacz,25,14,1.8,18.2%,10.2%,14,11,1.3,12.6%,9.9%,8.1%,4.5%,1.0,17.5%,17.5%
2026 Doha QF,W vs Sinner,29,38,0.8,16.6%,21.7%,18,34,0.5,11.8%,22.2%,6.5%,5.2%,0.8,13.1%,16.6%
2026 Australian Open R32,W vs Quinn,40,39,1.0,19.2%,18.8%,29,31,0.9,16.9%,18.0%,8.1%,5.2%,0.7,17.3%,26.4%
2026 Auckland F,W vs Baez,25,26,1.0,18.9%,19.7%,7,23,0.3,6.6%,21.7%,2.8%,3.8%,0.9,13.6%,15.2%
2026 United Cup QF,L vs Bergs,16,17,0.9,11.6%,12.3%,10,12,0.8,8.4%,10.1%,5.0%,3.4%,2.0,17.4%,8.7%
2026 United Cup RR,L vs De Minaur,15,18,0.8,12.5%,15.0%,12,15,0.8,10.9%,13.6%,7.3%,3.6%,1.5,13.3%,9.2%
2025 Canada Masters R32,L vs Davidovich Fokina,22,36,0.6,21.0%,34.3%,15,31,0.5,16.7%,34.4%,4.4%,4.4%,1.0,15.2%,15.2%
2025 Rome Masters R16,L vs Hurkacz,37,49,0.8,15.1%,20.0%,18,43,0.4,9.1%,21.8%,7.1%,2.0%,0.8,15.9%,19.2%
2025 Madrid Masters QF,L vs Cerundolo,32,35,0.9,17.3%,18.9%,21,33,0.6,13.1%,20.6%,9.4%,3.8%,0.9,13.0%,15.1%
2025 Madrid Masters R16,W vs Bublik,23,12,1.9,23.5%,12.2%,13,11,1.2,16.0%,13.6%,11.1%,1.2%,0.8,18.4%,23.5%
2025 Madrid Masters R32,W vs Shelton,31,15,2.1,30.4%,14.7%,25,13,1.9,28.1%,14.6%,10.1%,4.5%,0.9,21.6%,24.5%
2025 Miami Masters F,W vs Djokovic,50,25,2.0,32.9%,16.4%,36,24,1.5,27.9%,18.6%,10.1%,3.9%,2.0,25.7%,13.2%
2025 Miami Masters SF,W vs Fritz,40,35,1.1,18.6%,16.3%,15,31,0.5,8.9%,18.3%,5.9%,3.0%,1.1,18.1%,16.3%
2025 Miami Masters QF,W vs Fils,27,23,1.2,22.1%,18.9%,14,21,0.7,13.6%,20.4%,8.7%,1.9%,0.9,15.6%,18.0%
2025 Miami Masters R64,W vs Draper,47,22,2.1,28.0%,13.1%,26,22,1.2,19.5%,16.5%,12.8%,5.3%,1.1,16.7%,14.9%
2025 Rotterdam R16,L vs De Minaur,21,37,0.6,16.4%,28.9%,9,32,0.3,8.4%,29.9%,6.5%,0.9%,1.3,13.3%,10.2%
2025 Australian Open R64,W vs Ruud,64,37,1.7,27.9%,16.2%,42,36,1.2,21.9%,18.8%,12.0%,8.9%,0.9,13.5%,15.7%
2025 Auckland R16,W vs Shelton,39,44,0.9,15.9%,17.9%,28,37,0.8,12.8%,16.9%,5.9%,3.7%,0.7,13.0%,17.9%
2025 Brisbane QF,L vs Mpetshi Perricard,38,25,1.5,25.3%,16.7%,28,20,1.4,24.8%,17.7%,6.2%,8.8%,2.0,30.0%,14.7%
Career (42 matches),,1419,1356,1.0,18.9%,18.1%,895,1191,0.8,14.1%,18.7%,7.8%,4.1%,1.0,15.6%,15.4%
