Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
12-Jan-2026,Auckland,Hard,F,18,39,(3) Mensik d. (7) Sebastian Baez [ARG],6-3 7-6(7),1.30,26.9%,4.5%,61.2%,95.1%,34.6%,1/2,1:22
19-Mar-2025,Miami Masters,Hard,F,54,5,Mensik d. (4) Novak Djokovic [SRB],7-6(4) 7-6(4),0.97,17.9%,1.3%,66.7%,76.9%,53.8%,0/1,2:03
19-Feb-2024,Doha,Hard,F,116,17,(2) Karen Khachanov [RUS] d. Mensik,7-6(12) 6-4,0.75,21.3%,4.0%,73.3%,74.5%,65.0%,1/2,1:49
01-Jan-2024,Canberra CH,Hard,F,167,77,(1) Dominik Koepfer [GER] d. Mensik,6-3 6-2,0.65,9.3%,4.7%,51.2%,63.6%,47.6%,2/5,1:12
08-May-2023,Prague CH,Clay,F,333,149,(WC) Mensik d. (6) Dominik Koepfer [GER],6-4 6-3,1.50,5.8%,3.8%,61.5%,68.8%,70.0%,0/1,1:18
27-Mar-2023,M25 Trnava,Hard,F,390,437,(5) Mensik d. (6) Karl Friberg [SWE],7-6(6) 6-3,,,,,,,,
28-Nov-2022,M15 Sharm ElSheikh,Hard,F,478,515,(2) Mensik d. (1) Robert Strombachs [GER],6-4 6-0,,,,,,,,
21-Nov-2022,M15 Sharm ElSheikh,Hard,F,573,606,(3) Mensik d. (5) Saba Purtseladze [GEO],6-4 6-2,,,,,,,,
14-Nov-2022,M25 Heraklion,Hard,F,566,427,Mensik d. (8) Oleksandr Ovcharenko [UKR],6-4 7-6(4),,,,,,,,
29-Aug-2022,M15 Allershausen,Clay,F,676,673,Mensik d. (8) Peter Heller [GER],7-5 3-6 6-1,,,,,,,,
