Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2023 Wimbledon R128,L vs De Minaur,19% (4/21),75% (3/4),2/5,48% (10/21),40% (4/10),2/3,0/1,2/3,0/0,1/1
2021 Maia 1 CH QF,L vs Borges,9% (1/11),100% (1/1),1/2,36% (4/11),50% (2/4),1/1,0/0,1/1,0/0,0/0
2021 Australian Open R128,L vs Vesely,21% (5/24),60% (3/5),0/5,36% (9/25),33% (3/9),2/3,1/1,3/4,0/0,0/0
2019 Tampere CH R16,W vs Vanneste,50% (6/12),100% (6/6),1/1,15% (2/13),50% (1/2),6/6,2/2,2/2,1/1,0/0
2019 Tampere CH R32,W vs Hassan,56% (5/9),60% (3/5),0/0,0% (0/9),- (0/0),2/2,1/1,0/0,0/0,0/0
2019 Lyon  CH QF,L vs Ymer,17% (2/12),100% (2/2),0/3,33% (4/12),25% (1/4),2/2,0/1,2/2,0/0,0/0
2019 Lyon  CH R16,W vs Sousa,63% (5/8),100% (5/5),0/2,22% (2/9),0% (0/2),4/4,1/1,0/0,1/1,0/0
2019 Lyon  CH R32,W vs Benchetrit,56% (5/9),80% (4/5),1/1,20% (2/10),50% (1/2),3/3,1/1,0/0,1/1,0/0
2019 Roland Garros R128,L vs Maden,47% (8/17),75% (6/8),3/7,63% (10/16),20% (2/10),2/6,0/0,1/2,0/0,0/0
2019 Braga CH R32,W vs Luz,71% (5/7),100% (5/5),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,0/0,0/0
2019 Bordeaux CH R32,L vs Bega,42% (5/12),60% (3/5),1/3,33% (4/12),0% (0/4),2/3,1/1,1/2,0/0,1/1
2019 Francavilla Al Mare CH R16,L vs Gombos,45% (5/11),60% (3/5),1/3,82% (9/11),44% (4/9),2/3,0/0,1/3,0/0,1/2
2019 Francavilla Al Mare CH R32,W vs Bonadio,53% (9/17),67% (6/9),2/5,59% (10/17),40% (4/10),4/5,0/0,2/3,0/0,2/2
2019 Murcia CH SF,L vs Carballes Baena,50% (7/14),29% (2/7),1/3,31% (4/13),0% (0/4),1/2,1/1,1/2,0/0,1/1
2019 Murcia CH QF,W vs Zapata Miralles,25% (4/16),75% (3/4),2/4,40% (6/15),33% (2/6),3/3,1/2,0/0,1/2,0/0
2019 Murcia CH R16,W vs Rosol,44% (7/16),71% (5/7),3/4,44% (7/16),29% (2/7),4/5,2/4,0/1,1/2,0/0
2019 Murcia CH R32,W vs Balazs,50% (7/14),71% (5/7),1/4,29% (4/14),0% (0/4),4/5,2/2,0/0,1/1,0/0
2019 Sophia Antipolis CH R16,L vs Brown,44% (7/16),14% (1/7),1/2,31% (5/16),20% (1/5),1/1,0/0,1/3,0/0,0/1
2019 Marbella CH R32,L vs Diez,33% (3/9),33% (1/3),1/3,50% (4/8),0% (0/4),1/1,0/0,0/1,0/0,0/0
2019 Santiago CH QF,L vs Dellien,11% (1/9),0% (0/1),0/3,44% (4/9),25% (1/4),0/0,0/0,1/1,0/0,0/0
2023 (1 matches),,19.0%,75.0%,40.0%,47.6%,40.0%,66.7%,0.0%,66.7%,-,100.0%
2021 (2 matches),,17.1%,66.7%,14.3%,36.1%,38.5%,75.0%,100.0%,80.0%,-,-
2019 (29 matches),,43.1%,70.5%,41.1%,35.2%,25.8%,77.3%,85.3%,51.5%,81.3%,63.6%
2018 (44 matches),,44.1%,69.5%,21.9%,40.5%,22.0%,71.4%,68.9%,58.7%,77.8%,53.3%
2017 (46 matches),,43.7%,74.1%,30.5%,44.4%,30.5%,76.1%,76.7%,66.7%,68.4%,60.0%
Career (254 matches),,43.5%,71.9%,28.8%,40.4%,26.8%,73.6%,75.2%,61.6%,75.7%,55.8%
