Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2023 Wimbledon R128,L vs De Minaur,39,69,0.6,12.7%,22.4%,35,67,0.5,12.3%,23.5%,8.1%,3.2%,1.4,15.3%,11.0%
2021 Maia 1 CH QF,L vs Borges,19,28,0.7,14.1%,20.7%,17,27,0.6,13.4%,21.3%,7.9%,3.9%,1.0,19.3%,19.3%
2021 Australian Open R128,L vs Vesely,30,45,0.7,9.9%,14.8%,30,45,0.7,11.7%,17.5%,,,0.7,13.5%,18.1%
2019 Roland Garros R128,L vs Maden,41,54,0.8,17.8%,23.5%,41,54,0.8,18.2%,24.0%,,,0.7,8.3%,11.7%
2015 Santiago CH R16,L vs Podlipnik Castillo,29,31,0.9,17.8%,19.0%,28,24,1.2,18.4%,15.8%,10.5%,7.2%,1.0,17.8%,17.8%
2015 Roland Garros R128,L vs Mahut,38,32,1.2,17.4%,14.6%,32,29,1.1,16.4%,14.9%,7.7%,7.2%,1.3,20.5%,16.4%
2014 Meknes CH SF,W vs Viola,23,43,0.5,12.9%,24.2%,23,36,0.6,13.6%,21.3%,7.7%,5.3%,1.0,15.2%,14.6%
Career (7 matches),,219,302,0.7,14.2%,19.6%,206,282,0.7,14.6%,20.0%,5.5%,3.4%,1.0,15.2%,15.2%
