Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2023 Wimbledon R128,L vs De Minaur,42% (15/36),50% (3/6),1/6,0/0,73% (16/22),0/3,0/1,70% (7/10),18% (2/11)
2021 Maia 1 CH QF,L vs Borges,82% (9/11),100% (1/1),0/0,0/0,60% (3/5),0/2,0/1,60% (3/5),17% (1/6)
2021 Australian Open R128,L vs Vesely,79% (19/24),33% (3/9),2/2,0/0,54% (7/13),4/7,0/1,80% (4/5),60% (3/5)
2019 Tampere CH R16,W vs Vanneste,71% (12/17),60% (6/10),2/2,1/1,50% (1/2),1/2,0/0,43% (3/7),43% (3/7)
2019 Tampere CH R32,W vs Hassan,43% (9/21),38% (3/8),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Lyon  CH QF,L vs Ymer,64% (9/14),100% (2/2),0/0,0/0,50% (3/6),1/3,0/1,33% (2/6),50% (3/6)
2019 Lyon  CH R16,W vs Sousa,70% (7/10),63% (5/8),2/4,1/2,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 Lyon  CH R32,W vs Benchetrit,80% (8/10),40% (4/10),2/3,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 Roland Garros R128,L vs Maden,73% (8/11),46% (6/13),0/3,0/0,53% (9/17),2/5,1/2,0% (0/3),0% (0/4)
2019 Braga CH R32,W vs Luz,70% (7/10),50% (5/10),2/4,1/3,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Bordeaux CH R32,L vs Bega,57% (8/14),50% (3/6),1/1,0/0,20% (1/5),3/5,2/3,- (0/0),- (0/0)
2019 Francavilla Al Mare CH R16,L vs Gombos,55% (6/11),27% (3/11),0/0,0/0,58% (7/12),2/4,2/3,- (0/0),- (0/0)
2019 Francavilla Al Mare CH R32,W vs Bonadio,65% (11/17),35% (6/17),2/5,1/4,54% (7/13),2/3,2/2,83% (5/6),40% (2/5)
2019 Murcia CH SF,L vs Carballes Baena,47% (9/19),18% (2/11),1/1,0/0,0% (0/4),1/3,1/2,- (0/0),- (0/0)
2019 Murcia CH QF,W vs Zapata Miralles,61% (11/18),75% (3/4),2/11,1/4,64% (7/11),3/4,2/2,56% (5/9),56% (5/9)
2019 Murcia CH R16,W vs Rosol,65% (11/17),50% (5/10),2/2,1/1,64% (9/14),3/4,0/0,- (0/0),- (0/0)
2019 Murcia CH R32,W vs Balazs,67% (10/15),45% (5/11),2/3,1/1,43% (3/7),1/2,0/0,- (0/0),- (0/0)
2019 Sophia Antipolis CH R16,L vs Brown,60% (12/20),8% (1/13),1/1,0/0,43% (3/7),1/3,1/2,80% (4/5),75% (3/4)
2019 Marbella CH R32,L vs Diez,44% (4/9),17% (1/6),0/0,0/0,33% (2/6),1/3,0/1,- (0/0),- (0/0)
2019 Santiago CH QF,L vs Dellien,60% (6/10),0% (0/1),0/0,0/0,67% (6/9),2/4,0/1,- (0/0),- (0/0)
2023 (1 matches),,41.7%,50.0%,16.7%,-,72.7%,0.0%,0.0%,70.0%,18.2%
2021 (2 matches),,80.0%,40.0%,100.0%,-,55.6%,44.4%,0.0%,70.0%,36.4%
2019 (29 matches),,63.5%,42.2%,54.3%,51.6%,52.4%,49.3%,48.0%,53.7%,41.5%
2018 (44 matches),,62.6%,42.0%,54.3%,52.3%,56.2%,46.4%,41.7%,62.1%,50.8%
2017 (46 matches),,61.9%,42.9%,51.0%,51.1%,56.9%,48.5%,45.2%,62.5%,49.0%
Career (254 matches),,61.2%,41.8%,53.1%,54.1%,56.0%,45.1%,42.7%,59.2%,45.3%
