Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Chengyiyi Yuan [CHN],5,0,100.0%,2,2,0,100.0%,2019,2024,0,,,,,,,,,,
4,Jia Jing Lu [CHN],2,2,50.0%,2,0,2,0.0%,2018,2025,1,1.16,2.8%,6.6%,62.3%,65.2%,47.5%,58.5%,48.0%,60.0%,47.1%
4,Meiqi Guo [CHN],1,3,25.0%,0,0,0,-,2017,2025,1,0.55,0.0%,6.8%,68.2%,46.7%,35.7%,43.2%,31.4%,28.6%,20.0%
4,Hanyu Guo [CHN],2,2,50.0%,1,1,0,100.0%,2016,2025,1,0.51,0.0%,3.7%,48.1%,50.0%,46.4%,48.1%,26.7%,55.6%,0
4,Fang Ying Xun [CHN],3,1,75.0%,2,1,1,50.0%,2017,2024,1,1.08,0.0%,2.8%,68.1%,55.1%,65.2%,58.3%,45.1%,55.6%,83.3%
4,Xinyu Gao [CHN],0,4,0.0%,0,0,0,-,2017,2024,0,,,,,,,,,,
3,Kristiana Sidorova [RUS],2,1,66.7%,1,0,1,0.0%,2024,2025,1,1.21,2.5%,3.8%,73.4%,55.2%,47.6%,53.2%,56.5%,76.5%,53.8%
3,Fangzhou Liu [CHN],0,3,0.0%,1,0,1,0.0%,2019,2025,1,1.10,9.6%,7.7%,50.0%,65.4%,38.5%,51.9%,52.8%,50.0%,71.4%
3,Lanlana Tararudee [THA],0,3,0.0%,1,0,1,0.0%,2023,2025,1,0.63,1.9%,1.9%,57.7%,50.0%,40.9%,46.2%,34.0%,16.7%,25.0%
3,Shuo Feng [CHN],3,0,100.0%,0,0,0,-,2017,2025,1,0.94,4.0%,3.0%,66.7%,60.6%,51.5%,57.6%,39.8%,66.7%,44.4%
3,Xinxin Yao [CHN],3,0,100.0%,0,0,0,-,2024,2024,0,,,,,,,,,,
3,Wushuang Zheng [CHN],1,2,33.3%,1,0,1,0.0%,2019,2024,0,,,,,,,,,,
3,Han Shi [CHN],1,2,33.3%,2,1,1,50.0%,2024,2024,0,,,,,,,,,,
3,Xinyu Jiang [CHN],2,1,66.7%,0,0,0,-,2017,2023,1,1.42,2.0%,6.1%,61.2%,66.7%,57.9%,63.3%,52.2%,33.3%,45.5%
3,Yidi Yang [CHN],0,3,0.0%,0,0,0,-,2018,2023,0,,,,,,,,,,
