Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,8,5,3,62.5%,10-9,52.6%,94-89,51.4%,2-1,66.7%,8,64.4%,37.8%,2.0%,4.2%,64.3%,63.3%,45.7%,57.0%,45.2%,51.0%,1.05,SF (W35 Maanshan)
2025,30,16,14,53.3%,37-29,56.1%,314-298,51.3%,6-2,75.0%,30,65.6%,36.7%,4.0%,4.7%,59.7%,60.9%,48.9%,56.1%,44.3%,50.4%,1.01,SF (2x)
2024,32,21,11,65.6%,45-26,63.4%,355-307,53.6%,2-2,50.0%,0,,,,,,,,,,,,W (W75 Luan)
2023,41,25,16,61.0%,54-41,56.8%,486-436,52.7%,5-8,38.5%,0,,,,,,,,,,,,W (W15 Kursumlijska Banja)
2022,14,7,7,50.0%,17-16,51.5%,153-153,50.0%,3-3,50.0%,0,,,,,,,,,,,,SF (W25 Monastir)
2020,3,2,1,66.7%,4-2,66.7%,29-19,60.4%,0-0,-,0,,,,,,,,,,,,QF (W15 Cairo)
2019,16,6,10,37.5%,13-24,35.1%,159-182,46.6%,1-5,16.7%,0,,,,,,,,,,,,SF (W25 Wuhan)
2018,27,13,14,48.1%,30-32,48.4%,297-278,51.7%,2-1,66.7%,0,,,,,,,,,,,,SF (Guiyang $25K)
2017,18,10,8,55.6%,23-18,56.1%,184-175,51.3%,2-0,100.0%,2,55.0%,30.0%,0.9%,3.5%,64.9%,56.8%,50.0%,54.4%,40.5%,46.9%,0.89,SF (Qujing $25K)
2016,4,3,1,75.0%,6-4,60.0%,50-44,53.2%,0-0,-,0,,,,,,,,,,,,SF (Anning $10K)
Career,193,108,85,56.0%,239-201,54.3%,2121-1981,51.7%,23-22,51.1%,40,64.9%,36.6%,3.5%,4.6%,60.9%,61.3%,48.3%,56.2%,44.4%,50.4%,1.01,
