Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
16-Mar-2026,W35 Maanshan,Hard,SF,653,226,Xiyu Wang [CHN] d. Wang,6-2 6-3,0.74,0.0%,3.1%,73.4%,53.2%,35.3%,5/10,1:28
16-Mar-2026,W35 Maanshan,Hard,QF,653,426,Wang d. Priska Madelyn Nugroho [INA],6-3 7-6(2),1.12,4.1%,4.1%,68.0%,57.6%,45.2%,23/27,2:23
16-Mar-2026,W35 Maanshan,Hard,R16,653,504,Wang d. Boyoung Jeong [KOR],2-6 6-1 6-4,1.12,2.4%,2.4%,58.5%,68.8%,44.1%,5/9,1:54
16-Mar-2026,W35 Maanshan,Hard,R32,653,720,Wang d. Cheuk Ying Shek [HKG],6-3 5-7 6-4,1.06,1.8%,7.1%,56.3%,60.3%,34.7%,13/21,2:47
02-Mar-2026,W15 Maanshan,Hard,QF,634,898,Anna Snigireva [RUS] d. Wang,6-4 6-3,0.77,0.0%,1.9%,75.0%,61.5%,38.5%,1/5,1:12
02-Mar-2026,W15 Maanshan,Hard,R16,634,960,Wang d. Xi Luo [CHN],7-6(2) 6-2,1.22,1.3%,3.9%,57.1%,70.5%,54.5%,8/10,1:49
02-Mar-2026,W15 Maanshan,Hard,R32,634,889,Wang d. Darja Suvirdjonkova [SRB],6-7(4) 6-2 6-2,2.10,4.1%,6.8%,63.0%,91.3%,63.0%,0/0,2:04
02-Feb-2026,W15 Sharm ElSheikh,Hard,R32,623,,Alina Tikhonova [RUS] d. Wang,6-3 6-4,0.78,0.0%,1.8%,73.7%,45.2%,53.3%,4/9,1:26
20-Oct-2025,W35 Qian Daohu,Hard,R16,458,448,Zongyu Li [CHN] d. Wang,6-2 6-0,0.54,1.9%,3.8%,71.2%,48.6%,26.7%,4/9,1:11
20-Oct-2025,W35 Qian Daohu,Hard,R32,458,350,Wang d. Jia Jing Lu [CHN],7-5 6-7(3) 6-0,1.16,2.8%,6.6%,62.3%,65.2%,47.5%,6/10,2:32
22-Sep-2025,Jingshan 125,Hard,R32,422,131,(2) Talia Gibson [AUS] d. (WC) Wang,6-4 6-4,0.77,1.5%,4.6%,58.5%,60.5%,44.4%,6/10,1:18
15-Sep-2025,W35 Shenyang,Hard,R32,431,443,Yufei Ren [CHN] d. Wang,6-2 4-6 7-5,0.90,0.9%,9.0%,55.9%,54.8%,36.7%,4/13,3:09
08-Sep-2025,Huzhou 125,Clay,R32,405,182,(6) Mai Hontama [JPN] d. (WC) Wang,6-4 6-1,0.71,2.0%,6.0%,58.0%,48.3%,38.1%,4/9,1:24
01-Sep-2025,Changsha 125,Clay,Q2,398,434,(7) Meiqi Guo [CHN] d. (3) Wang,6-0 6-3,0.55,0.0%,6.8%,68.2%,46.7%,35.7%,2/7,1:10
01-Sep-2025,Changsha 125,Clay,Q1,398,507,(3) Wang d. Viktoria Morvayova [SVK],6-7(5) 5-5 RET,0.98,3.8%,5.0%,66.3%,67.9%,33.3%,3/7,2:28
25-Aug-2025,W15 Luan,Hard,QF,398,1220,Shiho Tsujioka [JPN] d. Wang,3-6 2-1,1.29,0.0%,2.7%,75.7%,60.7%,55.6%,0/2,0:56
25-Aug-2025,W15 Luan,Hard,R16,398,904,Wang d. Yu Jin Ahn [KOR],7-6(4) 7-5,1.13,2.8%,5.6%,62.6%,59.7%,47.5%,9/14,2:10
25-Aug-2025,W15 Luan,Hard,R32,398,709,Wang d. Michika Ozeki [JPN],1-6 7-6(0) 7-6(8),0.88,5.4%,1.8%,60.7%,55.9%,52.3%,7/13,2:32
16-Jun-2025,W50 Taizhou,Hard,R16,445,1081,Junhan Zhang [CHN] d. Wang,7-6(4) 6-1,0.81,4.1%,4.1%,57.5%,50.0%,48.4%,3/8,1:29
16-Jun-2025,W50 Taizhou,Hard,R32,445,486,Wang d. Evialina Laskevich [BLR],6-2 6-3,1.30,5.1%,8.5%,69.5%,70.7%,33.3%,2/4,1:10
