Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Zhengzhou,3,Hard,6,3,3,50.0%,1,1,0,100.0%,2018,2023,R32,6,0.99,5.9%,2.8%,63.8%,56.0%,48.9%,53.5%,45.9%,44.7%,46.8%
Tianjin,2,Hard,2,0,2,0.0%,0,0,0,-,2018,2019,Q1,2,0.58,0.8%,2.3%,58.8%,45.5%,35.2%,41.2%,34.4%,55.6%,36.4%
