Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 W50 Taizhou R16,L vs Zhang,44% (4/9),50% (2/4),1/3,50% (5/10),0% (0/5),1/2,0/2,0/1,0/0,0/1
2025 W50 Taizhou R32,W vs Laskevich,63% (5/8),100% (5/5),2/2,33% (3/9),33% (1/3),3/4,1/1,0/0,1/1,0/0
2024 Beijing R128,L vs Fett,33% (3/9),67% (2/3),0/3,50% (5/10),0% (0/5),1/2,0/0,0/2,0/0,0/1
2019 W60 Luan R32,L vs You,56% (5/9),80% (4/5),4/6,88% (7/8),0% (0/7),1/4,0/0,0/1,0/0,0/0
2019 W15 Nanchang R32,L vs Guo,50% (4/8),100% (4/4),3/7,89% (8/9),0% (0/8),0/4,0/0,0/1,0/0,0/1
2017 Dalian R16,L vs Diyas,38% (3/8),33% (1/3),0/4,63% (5/8),0% (0/5),0/1,0/0,1/2,0/0,1/1
2017 Dalian R32,W vs Xun,50% (6/12),83% (5/6),2/4,42% (5/12),20% (1/5),2/4,1/3,0/0,1/2,0/0
2017 Hong Kong $15K R16,L vs So,33% (3/9),67% (2/3),0/5,56% (5/9),0% (0/5),1/2,0/0,1/1,0/0,0/0
2017 Qujing $25K SF,L vs Gao,36% (5/14),80% (4/5),2/5,43% (6/14),17% (1/6),2/4,1/1,0/0,0/0,0/0
2017 Qujing $25K QF,W vs Feng,62% (8/13),75% (6/8),2/4,50% (7/14),43% (3/7),5/5,1/1,0/0,1/1,0/0
2017 Qujing $25K R32,W vs Raina,75% (6/8),100% (6/6),2/2,25% (2/8),0% (0/2),2/4,0/0,0/0,0/0,0/0
2017 Sharm El Sheikh $15K R16,L vs Bolkvadze,57% (8/14),63% (5/8),2/8,69% (9/13),0% (0/9),2/4,0/2,0/1,0/0,0/0
2017 Sharm El Sheikh $15K R32,W vs Intert,71% (5/7),100% (5/5),1/1,25% (2/8),50% (1/2),4/5,2/2,0/0,1/1,0/0
2017 Sharm El Sheikh $15K R16,L vs Sekulic,25% (2/8),50% (1/2),1/5,75% (6/8),17% (1/6),0/1,0/0,1/1,0/0,0/0
2017 Sharm El Sheikh $15K R32,W vs Kempen,56% (5/9),80% (4/5),0/2,50% (5/10),60% (3/5),2/4,2/3,0/0,1/1,0/0
2017 Sharm El Sheikh $15K R16,L vs Vdovenco,14% (1/7),100% (1/1),0/5,75% (6/8),0% (0/6),0/1,0/0,0/1,0/0,0/1
2017 Sharm El Sheikh $15K R32,W vs Stefanini,63% (5/8),80% (4/5),0/1,67% (6/9),83% (5/6),3/4,2/3,0/0,1/1,0/0
2017 Nanjing $15K R16,L vs Tang,57% (4/7),25% (1/4),0/4,75% (6/8),0% (0/6),0/1,0/0,0/2,0/0,0/1
2017 Nanjing $15K R32,W vs Jiang,64% (9/14),78% (7/9),1/3,46% (6/13),33% (2/6),4/6,1/1,0/1,0/0,0/0
2016 Anning $10K SF,L vs Lu,20% (2/10),50% (1/2),0/2,64% (7/11),43% (3/7),1/1,0/0,1/3,0/0,1/2
2025 (2 matches),,52.9%,77.8%,60.0%,42.1%,12.5%,66.7%,33.3%,0.0%,100.0%,0.0%
2024 (1 matches),,33.3%,66.7%,0.0%,50.0%,0.0%,50.0%,-,0.0%,-,0.0%
2019 (2 matches),,52.9%,88.9%,53.8%,88.2%,0.0%,12.5%,-,0.0%,-,0.0%
2017 (14 matches),,50.7%,74.3%,24.5%,53.5%,22.4%,58.7%,62.5%,33.3%,83.3%,33.3%
2016 (2 matches),,39.1%,77.8%,28.6%,56.0%,28.6%,57.1%,100.0%,25.0%,100.0%,50.0%
Career (21 matches),,49.0%,76.0%,30.9%,55.4%,18.6%,53.6%,61.9%,22.2%,87.5%,25.0%
