Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 W50 Taizhou R16,L vs Zhang,42% (5/12),25% (2/8),0/0,0/0,38% (3/8),1/3,1/2,33% (2/6),40% (2/5)
2025 W50 Taizhou R32,W vs Laskevich,58% (7/12),71% (5/7),2/2,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2024 Beijing R128,L vs Fett,56% (5/9),40% (2/5),0/0,0/0,38% (3/8),3/5,0/1,- (0/0),- (0/0)
2019 W60 Luan R32,L vs You,25% (1/4),50% (4/8),0/0,0/0,30% (3/10),0/2,0/1,- (0/0),- (0/0)
2019 W15 Nanchang R32,L vs Guo,13% (1/8),50% (4/8),0/0,0/0,27% (3/11),1/3,1/2,- (0/0),- (0/0)
2017 Dalian R16,L vs Diyas,75% (3/4),20% (1/5),0/0,0/0,0% (0/5),0/2,0/1,- (0/0),- (0/0)
2017 Dalian R32,W vs Xun,100% (8/8),83% (5/6),2/2,1/1,56% (5/9),0/0,0/0,80% (4/5),60% (3/5)
2017 Hong Kong $15K R16,L vs So,100% (4/4),50% (2/4),0/0,0/0,50% (5/10),1/3,1/2,- (0/0),- (0/0)
2017 Qujing $25K SF,L vs Gao,64% (9/14),40% (4/10),1/2,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2017 Qujing $25K QF,W vs Feng,67% (10/15),46% (6/13),2/5,1/2,69% (9/13),1/2,0/0,- (0/0),- (0/0)
2017 Qujing $25K R32,W vs Raina,60% (6/10),60% (6/10),2/4,1/3,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2017 Sharm El Sheikh $15K R16,L vs Bolkvadze,36% (4/11),38% (5/13),1/4,0/0,36% (5/14),0/2,0/1,67% (4/6),50% (3/6)
2017 Sharm El Sheikh $15K R32,W vs Intert,70% (7/10),50% (5/10),2/3,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2017 Sharm El Sheikh $15K R16,L vs Sekulic,60% (3/5),33% (1/3),0/0,0/0,38% (3/8),3/5,0/1,- (0/0),- (0/0)
2017 Sharm El Sheikh $15K R32,W vs Kempen,42% (8/19),67% (4/6),2/2,1/1,83% (10/12),0/0,0/0,- (0/0),- (0/0)
2017 Sharm El Sheikh $15K R16,L vs Vdovenco,67% (2/3),100% (1/1),0/0,0/0,33% (3/9),1/3,0/1,- (0/0),- (0/0)
2017 Sharm El Sheikh $15K R32,W vs Stefanini,57% (8/14),40% (4/10),2/8,1/7,92% (12/13),0/0,0/0,- (0/0),- (0/0)
2017 Nanjing $15K R16,L vs Tang,50% (2/4),17% (1/6),0/0,0/0,50% (6/12),1/3,1/2,- (0/0),- (0/0)
2017 Nanjing $15K R32,W vs Jiang,82% (9/11),47% (7/15),2/5,1/2,69% (9/13),0/1,0/0,- (0/0),- (0/0)
2016 Anning $10K SF,L vs Lu,39% (7/18),33% (1/3),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2025 (2 matches),,50.0%,46.7%,100.0%,100.0%,41.7%,33.3%,50.0%,33.3%,40.0%
2024 (1 matches),,55.6%,40.0%,-,-,37.5%,60.0%,0.0%,-,-
2019 (2 matches),,16.7%,50.0%,-,-,28.6%,20.0%,33.3%,-,-
2017 (14 matches),,62.9%,46.4%,45.7%,41.2%,55.6%,30.4%,22.2%,72.7%,54.5%
2016 (2 matches),,46.9%,58.3%,33.3%,33.3%,44.4%,0.0%,0.0%,-,-
Career (21 matches),,56.0%,47.5%,46.5%,42.9%,50.0%,30.8%,25.0%,58.8%,50.0%
