Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2016,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-0,-,1,54.5%,27.3%,1.6%,6.5%,74.2%,56.5%,43.8%,53.2%,43.3%,48.1%,0.93,R32 (San Antonio)
2015,32,23,9,71.9%,48-26,64.9%,378-302,55.6%,0-4,0.0%,0,,,,,,,,,,,,W (Saint Petersburg $50K)
2014,41,33,8,80.5%,70-24,74.5%,522-364,58.9%,7-3,70.0%,0,,,,,,,,,,,,W (3x)
2013,13,11,2,84.6%,19-8,70.4%,139-93,59.9%,1-0,100.0%,0,,,,,,,,,,,,W (2x)
2012,17,12,5,70.6%,22-9,71.0%,153-112,57.7%,1-0,100.0%,0,,,,,,,,,,,,W (Stockholm 10K)
Career,104,79,25,76.0%,159-69,69.7%,1201-884,57.6%,9-7,56.3%,1,54.5%,27.3%,1.6%,6.5%,74.2%,56.5%,43.8%,53.2%,43.3%,48.1%,0.93,
