Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),23,1765,39,1840,41,1787,16,1812,17,1759,12,5440,,
2025,23,1800,49,1814,51,1754,23,1799,21,1747,7,6405
2024,15,2588,29,1877,27,1835,24,1792,8,1813,6,5948
2023,13,2720,13,1941,15,1879,18,1818,7,1863,,
2022,18,1986,26,1886,28,1843,35,1766,11,1813,,
2021,28,2060,23,1940,28,1869,24,1811,7,1850,,
2020,44,1485,46,1789,38,1777,39,1728,,,19,3680
2019,45,1250,33,1873,34,1815,32,1783,16,1790,22,3060
2018,22,2362,36,1869,44,1791,21,1836,18,1792,38,1835
2017,7,5010,9,1999,19,1893,4,1943,15,1799,42,1810
2016,44,1225,103,1682,111,1621,88,1631,92,1567,103,710
2015,84,749,66,1768,60,1726,78,1658,83,1595,161,402
2014,271,159,,,,,,,,,426,96
2013,709,34,,,,,,,,,419,126
2012,725,26,,,,,,,,,847,25
