Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,11,Hard,25,14,11,56.0%,4,2,2,50.0%,2016,2026,QF,25,1.04,5.7%,6.8%,57.1%,67.0%,43.2%,56.8%,45.0%,56.9%,50.4%
Roland Garros,11,Clay,24,14,10,58.3%,3,1,2,33.3%,2015,2025,W,23,1.05,3.6%,8.1%,56.9%,61.7%,42.9%,53.6%,48.7%,52.1%,51.2%
Wimbledon,10,Grass,30,20,10,66.7%,6,4,2,66.7%,2015,2025,SF,30,1.14,5.1%,7.1%,56.5%,68.3%,48.1%,59.6%,45.9%,55.2%,53.8%
US Open,9,Hard,24,15,9,62.5%,2,2,0,100.0%,2015,2025,QF,20,0.98,4.2%,11.1%,54.2%,67.0%,37.4%,53.4%,45.5%,53.3%,53.5%
Olympics,3,,3,0,3,0.0%,1,1,0,100.0%,2016,2024,R64,2,0.94,6.1%,3.6%,72.1%,52.1%,43.5%,49.7%,47.1%,50.0%,50.0%
Fed Cup,8,,26,16,10,61.5%,5,2,3,40.0%,2013,2020,,14,1.09,5.2%,7.5%,54.5%,69.4%,45.1%,58.3%,45.3%,54.1%,47.7%
Miami,10,Hard,22,12,10,54.5%,10,6,4,60.0%,2016,2026,F,22,1.02,4.3%,7.2%,57.8%,66.1%,43.1%,56.4%,44.3%,52.4%,42.2%
Indian Wells,9,Hard,18,9,9,50.0%,3,2,1,66.7%,2017,2026,SF,18,1.02,2.8%,6.4%,57.8%,63.6%,39.6%,53.5%,47.5%,49.2%,47.5%
Dubai,10,Hard,20,11,9,55.0%,5,3,2,60.0%,2016,2026,W,20,1.00,4.8%,7.3%,57.5%,63.1%,43.0%,54.6%,45.4%,49.4%,47.5%
Doha,10,Hard,34,24,10,70.6%,3,2,1,66.7%,2016,2026,F,34,1.14,5.1%,6.7%,59.8%,65.8%,44.7%,57.3%,48.7%,51.5%,50.2%
Abu Dhabi,3,Hard,5,2,3,40.0%,3,1,2,33.3%,2023,2026,R16,5,0.95,2.8%,8.3%,54.5%,65.8%,40.9%,54.5%,43.0%,52.8%,40.0%
Adelaide,3,Hard,8,6,2,75.0%,1,1,0,100.0%,2024,2026,W,8,1.09,4.3%,6.4%,55.8%,69.4%,44.6%,58.4%,45.3%,62.5%,45.1%
