Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,17,9,8,52.9%,21-18,53.8%,196-190,50.8%,2-2,50.0%,17,64.6%,36.9%,4.2%,5.5%,58.8%,66.7%,41.2%,56.2%,43.8%,49.9%,1.00,SF (Doha)
2025,38,18,20,47.4%,40-45,47.1%,406-393,50.8%,3-5,37.5%,38,62.3%,39.8%,5.6%,8.9%,55.3%,65.8%,41.2%,54.8%,45.3%,50.1%,1.00,W (Stuttgart)
2024,47,29,18,61.7%,63-45,58.3%,535-473,53.1%,7-3,70.0%,47,67.3%,38.4%,5.7%,7.5%,58.4%,65.7%,44.3%,56.8%,44.8%,50.9%,1.04,W (2x)
2023,59,37,22,62.7%,85-62,57.8%,729-622,54.0%,5-7,41.7%,59,68.7%,39.2%,5.2%,6.2%,57.8%,67.6%,44.4%,57.8%,45.5%,51.7%,1.08,W (Birmingham)
2022,52,33,19,63.5%,72-53,57.6%,634-538,54.1%,6-6,50.0%,50,67.7%,40.3%,4.4%,6.1%,58.6%,65.0%,45.9%,57.1%,45.3%,51.2%,1.06,W (Dubai)
2021,51,32,19,62.7%,73-49,59.8%,619-527,54.0%,6-5,54.5%,49,65.2%,43.9%,3.0%,6.7%,59.4%,64.8%,44.0%,56.4%,47.2%,51.7%,1.08,W (Eastbourne)
2020,17,9,8,52.9%,18-19,48.6%,179-170,51.3%,0-4,0.0%,17,59.9%,44.3%,3.7%,9.5%,56.7%,63.2%,42.2%,54.1%,46.9%,50.6%,1.02,QF (Strasbourg)
2019,54,26,28,48.1%,58-64,47.5%,541-565,48.9%,6-3,66.7%,54,59.1%,38.5%,3.6%,12.3%,54.3%,65.2%,40.4%,53.8%,45.1%,49.5%,0.98,W (Luxembourg)
2018,50,28,22,56.0%,63-50,55.8%,538-526,50.6%,11-3,78.6%,50,60.9%,39.0%,4.6%,8.0%,54.3%,64.4%,43.7%,55.0%,45.8%,50.4%,1.02,F (Miami)
2017,66,45,21,68.2%,95-61,60.9%,788-681,53.6%,9-7,56.3%,65,60.3%,45.1%,4.0%,8.0%,52.6%,65.6%,44.0%,55.4%,47.5%,51.3%,1.06,W (2x)
2016,46,20,26,43.5%,49-57,46.2%,479-499,49.0%,6-2,75.0%,43,58.6%,40.0%,4.4%,8.7%,55.4%,62.7%,43.1%,53.9%,46.2%,50.1%,1.00,F (Doha)
2015,12,7,5,58.3%,16-13,55.2%,135-122,52.5%,2-0,100.0%,4,28.6%,0.0%,4.1%,15.9%,50.5%,67.6%,35.8%,51.8%,46.0%,48.8%,0.95,F (Quebec City)
2014,6,2,4,33.3%,4-8,33.3%,50-67,42.7%,1-1,50.0%,2,-,-,3.5%,10.5%,50.3%,63.9%,40.8%,52.4%,46.0%,49.4%,0.97,R16 (Tashkent)
2013,4,4,0,100.0%,8-0,100.0%,49-12,80.3%,0-0,-,0,,,,,,,,,,,,
Career,519,299,220,57.6%,665-544,55.0%,5878-5385,52.2%,64-48,57.1%,495,63.4%,40.4%,4.4%,8.0%,56.2%,65.3%,43.3%,55.7%,45.9%,50.8%,1.04,
