Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,338,184,154,54.4%,415-376,52.5%,3768-3609,51.1%,45-35,56.3%,320,62.3%,40.0%,4.4%,8.3%,55.8%,65.3%,42.4%,55.2%,45.6%,50.4%,1.02
Clay,106,64,42,60.4%,139-108,56.3%,1210-1072,53.0%,9-9,50.0%,100,62.5%,40.7%,3.9%,7.2%,57.3%,62.7%,44.7%,55.0%,46.7%,50.9%,1.04
Grass,75,51,24,68.0%,111-60,64.9%,900-704,56.1%,10-4,71.4%,75,70.0%,41.9%,5.3%,8.0%,56.8%,68.8%,45.6%,58.8%,45.9%,52.4%,1.11
Grand Slams,99,60,39,60.6%,136-102,57.1%,1187-1030,53.5%,8-6,57.1%,98,64.7%,41.4%,4.7%,8.1%,56.3%,66.1%,43.3%,56.1%,46.3%,51.3%,1.05
Premiers,207,112,95,54.1%,249-227,52.3%,2272-2161,51.3%,24-23,51.1%,206,63.4%,39.3%,4.2%,8.1%,57.0%,65.1%,42.6%,55.4%,45.4%,50.3%,1.02
Internationals,85,53,32,62.4%,117-81,59.1%,997-871,53.4%,13-11,54.2%,78,66.0%,40.7%,4.6%,8.5%,54.2%,66.6%,45.6%,57.0%,45.9%,51.5%,1.07
Finals,18,9,9,50.0%,21-20,51.2%,190-181,51.2%,1-3,25.0%,17,68.9%,36.0%,4.7%,5.1%,58.0%,67.8%,43.8%,57.8%,43.7%,50.6%,1.03
Semi-finals,29,18,11,62.1%,36-29,55.4%,313-296,51.4%,6-0,100.0%,28,68.8%,32.6%,4.6%,5.3%,59.2%,64.4%,46.4%,57.1%,43.5%,50.4%,1.01
Quarter-finals,47,29,18,61.7%,65-46,58.6%,570-507,52.9%,9-6,60.0%,45,63.1%,40.8%,3.8%,6.8%,58.4%,64.7%,44.7%,56.4%,45.4%,50.9%,1.04
vs Righties,460,267,193,58.0%,593-478,55.4%,5221-4755,52.3%,59-40,59.6%,438,63.6%,40.7%,4.4%,8.0%,56.3%,65.3%,43.4%,55.7%,46.1%,50.9%,1.04
vs Lefties,51,26,25,51.0%,59-61,49.2%,563-566,49.9%,4-7,36.4%,50,62.3%,37.4%,4.2%,8.1%,56.8%,64.6%,42.4%,55.0%,44.0%,49.5%,0.98
vs Top 10,62,27,35,43.5%,69-82,45.7%,698-728,48.9%,9-4,69.2%,62,60.2%,36.0%,4.7%,7.1%,58.0%,63.9%,42.2%,54.8%,44.5%,49.6%,0.98
