Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Osaka,93.8,100.2,7.2,103.6,96.4,110,71,77.4,6.8,79.0,80.7,90,66
2024 Wimbledon QF,L vs Krejcikova,94.6,100.2,5.3,102.6,94.8,106,85,88.6,5.0,91.8,87.9,95,71
2024 Wimbledon R16,W vs Putintseva,95.3,100.8,6.5,105.3,92.7,110,88,85.4,7.4,87.8,89.5,95,70
2024 Wimbledon R32,W vs Pera,93.8,97.8,6.2,102.8,96.5,106,82,88.5,3.5,91.5,82.0,95,81
2024 Wimbledon R128,W vs Tomljanovic,98.7,102.7,5.0,105.3,99.9,110,87,91.4,5.7,94.5,92.0,98,77
2023 US Open QF,L vs Gauff,84.8,99.2,3.2,100.0,99.0,103,92,75.4,6.8,72.5,86.5,89,66
2023 US Open R16,W vs Swiatek,92.2,99.1,4.6,100.4,94.7,105,85,77.4,6.8,81.7,85.5,89,68
2023 US Open R32,W vs Pera,85.1,94.0,6.4,97.7,89.8,104,71,73.4,5.6,73.2,74.7,83,63
2023 US Open R64,W vs Avanesyan,89.0,96.7,7.0,101.0,91.4,108,73,74.3,8.4,72.4,76.8,89,61
2023 US Open R128,W vs Paolini,87.1,99.3,5.6,101.8,95.1,110,78,74.3,8.0,74.3,80.8,93,62
2022 US Open R128,L vs Zheng,91.8,98.5,6.5,101.9,94.3,108,78,81.4,8.3,83.2,83.5,96,66
2022 Wimbledon R16,L vs Maria,91.6,99.8,3.7,101.4,95.9,108,92,77.3,10.4,75.9,88.5,92,63
2022 Wimbledon R32,W vs Begu,88.7,97.8,4.3,99.1,95.1,106,88,77.5,7.3,77.4,78.9,95,65
2022 Wimbledon R64,W vs Wickmayer,91.4,96.8,6.0,101.4,92.5,105,73,82.0,9.1,85.5,87.3,94,65
2021 Wimbledon R64,W vs Kasatkina,87.6,94.1,5.9,97.4,88.6,103,74,76.8,7.6,78.4,78.0,93,64
2019 US Open R32,L vs Ahn,91.3,99.0,6.6,100.4,97.3,108,72,79.2,9.3,80.0,89.3,97,64
2019 US Open R64,W vs Riske Amritraj,89.4,97.5,5.3,99.8,98.8,106,85,77.3,7.4,80.0,83.0,94,65
2019 Wimbledon R128,L vs Hsieh,94.7,101.1,6.1,102.1,93.8,108,74,85.9,8.6,88.0,92.7,96,68
2019 Roland Garros R128,L vs Azarenka,93.1,98.7,3.3,,,104,91,80.6,7.1,,,95,69
2018 US Open R32,L vs Sharapova,91.2,99.5,4.1,101.7,95.3,106,85,77.8,6.2,78.6,90.0,92,67
Career (45 matches),,89.2,97.4,6.4,100.6,93.1,110,62,76.8,6.7,78.9,82.8,98,60
