Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
14-Apr-2025,Stuttgart,Clay,F,24,1,Ostapenko d. (1) Aryna Sabalenka [BLR],6-4 6-1,1.37,7.7%,7.7%,59.6%,80.6%,28.6%,1/3,1:25
09-Feb-2025,Doha,Hard,F,37,41,Amanda Anisimova [USA] d. Ostapenko,6-4 6-3,0.78,4.3%,14.5%,58.0%,65.0%,31.0%,7/12,1:21
29-Jan-2024,Linz,Hard,F,12,21,(1) Ostapenko d. (2) Ekaterina Alexandrova [RUS],6-2 6-3,1.55,10.9%,7.3%,63.6%,74.3%,65.0%,1/1,1:10
08-Jan-2024,Adelaide,Hard,F,12,15,(6) Ostapenko d. Daria Kasatkina [RUS],6-3 6-2,1.38,5.0%,3.3%,58.3%,77.1%,40.0%,5/7,1:14
19-Jun-2023,Birmingham,Grass,F,17,12,(2) Ostapenko d. (1) Barbora Krejcikova [CZE],7-6(8) 6-4,1.25,2.9%,4.3%,52.9%,75.7%,66.7%,2/3,1:51
19-Sep-2022,Seoul,Hard,F,19,24,(2) Ekaterina Alexandrova [RUS] d. (1) Ostapenko,7-6(4) 6-0,0.68,4.8%,4.8%,54.0%,55.9%,27.6%,1/7,1:25
20-Jun-2022,Eastbourne,Grass,F,14,31,(14) Petra Kvitova [CZE] d. (8) Ostapenko,6-3 6-2,0.62,7.9%,6.3%,54.0%,70.6%,34.5%,8/11,1:17
14-Feb-2022,Dubai,Hard,F,21,31,Ostapenko d. Veronika Kudermetova [RUS],6-0 6-4,1.49,0.0%,0.0%,47.8%,63.6%,58.3%,0/2,1:05
13-Sep-2021,Luxembourg,Hard,F,30,70,Clara Tauson [DEN] d. (3) Ostapenko,6-3 4-6 6-4,0.82,2.2%,4.5%,73.0%,70.8%,29.2%,4/8,2:03
21-Jun-2021,Eastbourne,Grass,F,43,27,(WC) Ostapenko d. Anett Kontaveit [EST],6-3 6-3,1.35,2.0%,0.0%,56.0%,78.6%,50.0%,0/1,1:05
