Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
2014,,,4,2111,3,2086,5,1957,9,1870,,
2013,3,6045,4,2112,4,2065,7,1958,8,1873,,
2012,7,5095,6,2100,6,2038,4,2014,8,1878,,
2011,5,5720,13,2009,16,1925,5,1980,10,1865,,
2010,11,3555,14,2009,16,1936,19,1896,8,1885,,
2009,15,2541,11,2051,10,2001,20,1858,11,1847,,
2008,23,1089,18,1970,18,1922,,,26,1732,,
2007,29,937,24,1971,18,1949,26,1853,14,1828,,
2006,21,875,18,1987,19,1903,17,1910,10,1851,,
2005,56,623,33,1900,30,1831,24,1840,,,,
2004,78,463,32,1912,22,1872,,,,,,
2002,281,82,157,1585,118,1587,113,1598,,,,
2001,302,63,,,,,,,,,,
2000,136,228,147,1616,137,1554,95,1648,,,,
1999,327,50,,,,,,,,,,
