Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2014 Wimbledon R32,L vs Strycova,92.7,96.1,4.4,,,102,84,86.1,3.7,,,93,78
2014 Wimbledon R64,W vs Meusburger,88.1,92.5,5.4,,,102,79,80.1,4.9,,,88,68
2014 Wimbledon R128,W vs Kania,94.6,97.3,4.1,,,105,89,86.5,2.2,,,91,82
2014 Roland Garros R128,L vs Mladenovic,94.7,98.4,2.4,,,104,93,86.5,4.0,,,92,75
2014 Australian Open F,W vs Cibulkova,92.9,,,,,103,,,,,,,74
2014 Australian Open SF,W vs Bouchard,93.7,,,,,105,,,,,,,78
2014 Australian Open QF,W vs Pennetta,95.1,,,,,102,,,,,,,83
2014 Australian Open R16,W vs Makarova,95.6,,,,,103,,,,,,,83
2014 Australian Open R32,W vs Safarova,94.6,,,,,107,,,,,,,83
2014 Australian Open R64,W vs Bencic,94.7,,,,,110,,,,,,,75
2014 Australian Open R128,W vs Konjuh,97.8,,,,,106,,,,,,,85
2013 US Open SF,L vs Williams,96.9,,,,,106,,,,,,,82
2013 US Open QF,W vs Makarova,95.2,,,,,107,,,,,,,77
2013 US Open R16,W vs Jankovic,96.4,,,,,106,,,,,,,79
2013 US Open R32,W vs Robson,98.2,,,,,107,,,,,,,82
2013 US Open R64,W vs Arvidsson,97.5,,,,,110,,,,,,,82
2013 US Open R128,W vs Govortsova,98.4,,,,,107,,,,,,,86
2013 Wimbledon QF,L vs Radwanska,93.3,,,,,104,,,,,,,77
2013 Wimbledon R16,W vs Vinci,93.4,,,,,105,,,,,,,79
2013 Wimbledon R32,W vs Koukalova,94.4,,,,,104,,,,,,,83
Career (60 matches),,93.2,95.4,4.5,,,112,69,84.1,3.8,,,95,64
