Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2014,36,29,7,80.6%,60-20,75.0%,448-302,59.7%,5-5,50.0%,34,-,-,2.6%,5.5%,66.1%,64.9%,48.9%,59.5%,48.8%,54.3%,1.20,W (2x)
2013,58,44,14,75.9%,93-36,72.1%,697-485,59.0%,7-6,53.8%,52,62.5%,70.0%,4.1%,6.3%,63.5%,66.2%,47.7%,59.4%,48.2%,53.8%,1.19,W (Shenzhen)
2012,62,45,17,72.6%,98-45,68.5%,744-546,57.7%,6-5,54.5%,50,-,-,3.4%,4.5%,68.2%,64.2%,51.7%,60.2%,46.4%,53.1%,1.16,W (Cincinnati)
2011,49,32,17,65.3%,71-42,62.8%,575-506,53.2%,9-6,60.0%,40,-,-,2.7%,4.0%,69.0%,63.7%,46.4%,58.3%,45.1%,51.9%,1.08,W (2x)
2010,56,36,20,64.3%,82-46,64.1%,671-517,56.5%,7-7,50.0%,48,-,-,3.3%,4.2%,68.3%,64.8%,47.3%,59.2%,46.1%,52.6%,1.13,W (Birmingham)
2009,52,35,17,67.3%,75-40,65.2%,613-488,55.7%,8-6,57.1%,47,-,-,3.0%,4.2%,63.7%,64.5%,49.4%,59.0%,46.5%,52.6%,1.13,F (2x)
2008,44,29,15,65.9%,64-42,60.4%,529-441,54.5%,4-4,50.0%,32,-,-,3.0%,5.2%,66.0%,62.4%,47.6%,57.4%,46.4%,52.0%,1.09,W (Gold Coast)
2007,34,22,12,64.7%,51-31,62.2%,416-337,55.2%,3-1,75.0%,33,-,-,2.0%,2.8%,71.7%,61.3%,51.1%,58.4%,45.7%,52.0%,1.10,SF (2x)
2006,62,40,22,64.5%,83-50,62.4%,668-529,55.8%,8-4,66.7%,37,-,-,2.7%,3.4%,71.8%,61.3%,47.8%,57.5%,45.3%,51.3%,1.07,F (Estoril)
2005,42,28,14,66.7%,61-33,64.9%,492-361,57.7%,4-4,50.0%,2,-,-,2.1%,4.9%,72.7%,54.8%,61.5%,56.6%,44.4%,50.3%,1.02,F (Estoril)
2004,7,6,1,85.7%,13-3,81.3%,89-60,59.7%,2-1,66.7%,0,,,,,,,,,,,,W (Guangzhou)
2002,6,5,1,83.3%,10-3,76.9%,66-33,66.7%,0-0,-,0,,,,,,,,,,,,
2001,4,2,2,50.0%,3-4,42.9%,28-38,42.4%,0-0,-,0,,,,,,,,,,,,
2000,10,7,3,70.0%,14-7,66.7%,108-73,59.7%,2-0,100.0%,0,,,,,,,,,,,,R16 (Shanghai)
1999,5,2,3,40.0%,6-6,50.0%,52-53,49.5%,0-0,-,0,,,,,,,,,,,,R16 (Ibaraki 1 10K)
Career,527,362,165,68.7%,784-408,65.8%,6196-4769,56.5%,65-49,57.0%,375,62.5%,70.0%,3.1%,4.5%,67.4%,63.8%,48.7%,58.9%,46.5%,52.7%,1.13,
