Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
1999 Tokyo F,L vs Hingis,15.8%,18.4%,32.3%,17.2%,20.7%,37.5%,41.2%,25.0%,50.0%,12.5%,12.5%,14.3%,50.0%,16.7%,0.0%,9
1997 Australian Open SF,L vs Pierce,5.3%,8.8%,38.5%,2.6%,5.1%,31.6%,42.9%,33.3%,33.3%,12.5%,18.8%,57.1%,16.7%,20.0%,0.0%,9
1996 Australian Open SF,L vs Huber,10.8%,15.7%,50.7%,10.5%,17.5%,52.9%,35.5%,30.8%,16.7%,13.0%,13.0%,45.0%,0.0%,6.7%,0.0%,14
1995 Toronto F,L vs Seles,14.6%,17.1%,33.3%,14.3%,14.3%,37.5%,21.4%,50.0%,80.0%,18.2%,27.3%,22.2%,57.1%,0.0%,0.0%,58
1994 Indian Wells F,L vs Graf,14.6%,14.6%,36.6%,16.7%,16.7%,36.7%,44.4%,44.4%,80.0%,8.3%,8.3%,36.4%,20.0%,14.3%,0.0%,-104
Career (5 matches),,11.6%,14.6%,40.4%,11.6%,14.8%,40.7%,37.6%,36.4%,50.0%,12.9%,15.7%,39.3%,25.0%,11.9%,0.0%,14
