Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
1999 Tokyo F,L vs Hingis,0.0%,-,3.9%,100.0%,6.3%,7.1%,0.0%,4.8%,20.0%,1.5%,0.0%,-18,-37
1997 Australian Open SF,L vs Pierce,0.0%,-,11.1%,58.3%,9.7%,9.7%,0.0%,2.7%,5.3%,0.4%,0.0%,-157,-150
1996 Australian Open SF,L vs Huber,0.0%,-,3.1%,80.0%,7.6%,12.2%,10.0%,5.9%,13.0%,0.0%,-,-55,-63
1995 Toronto F,L vs Seles,0.0%,-,3.4%,66.7%,3.8%,0.0%,0.0%,3.4%,0.0%,1.0%,0.0%,-92,-81
1994 Indian Wells F,L vs Graf,2.1%,0.0%,4.4%,50.0%,1.8%,0.0%,0.0%,1.2%,0.0%,0.0%,-,-138,-140
Career (5 matches),,0.4%,0.0%,5.1%,66.7%,6.7%,8.0%,5.0%,3.9%,7.9%,0.4%,0.0%,-94,-95
