Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Obidos R32,L vs Bolkvadze,0.96,0.70,48.3,3.0,0.0%,40.0%,0.0%,50.0%,46.7%,33.3%
2019 W25 Surprise AZ R32,L vs Arconada,1.00,0.90,80.5,10.0,0.0%,54.2%,0.0%,49.1%,40.0%,46.7%
2019 Fed Cup RR,L vs Puig,0.89,0.80,65.7,3.0,0.0%,58.3%,9.1%,54.5%,46.5%,30.8%
2018 Bogota R16,L vs Linette,0.83,0.28,32.8,2.2,0.0%,48.4%,0.0%,46.7%,15.8%,20.0%
2018 Bogota R32,W vs Martincova,1.20,1.16,70.2,4.8,0.0%,47.8%,0.0%,40.0%,56.5%,51.2%
2017 Santiago $25K QF,L vs Scholl,0.94,0.64,44.4,2.4,4.0%,32.0%,4.3%,47.8%,37.5%,45.5%
2017 Santiago $25K R16,W vs Pigossi,1.13,1.15,71.6,6.8,0.0%,51.1%,0.0%,52.3%,41.5%,58.3%
2017 Santiago $25K R32,W vs Petit,1.15,1.65,42.2,2.0,3.1%,62.5%,0.0%,72.4%,46.2%,47.8%
2017 Manta $15K F,W vs Weedon,1.07,1.61,43.8,2.8,3.8%,61.5%,0.0%,52.2%,56.5%,72.7%
2017 Manta $15K SF,W vs Kukharchuk,0.96,1.27,57.0,3.6,0.0%,56.1%,2.5%,70.0%,46.8%,51.2%
2017 Manta $15K QF,W vs Smith Dias,0.99,2.10,36.7,2.0,5.0%,55.0%,0.0%,93.3%,57.7%,64.0%
2017 Manta $15K R32,W vs Schmidt,1.05,2.00,40.0,2.0,0.0%,72.0%,0.0%,73.9%,43.8%,60.0%
2017 Cucuta $15K F,W vs Nefedova,1.26,1.65,38.5,2.4,3.8%,46.2%,0.0%,57.7%,67.9%,57.7%
2017 Cucuta $15K R16,W vs Schmidt,1.18,1.65,41.5,2.1,0.0%,42.9%,0.0%,82.6%,57.1%,51.9%
2017 Pereira $15K F,W vs Appleton,1.05,1.32,62.6,3.0,0.0%,65.0%,0.0%,66.7%,35.3%,51.6%
2017 Pereira $15K SF,W vs Nefedova,0.95,2.98,35.7,2.0,4.8%,95.2%,5.0%,70.0%,45.5%,61.9%
2017 Pereira $15K QF,W vs Portillo Ramirez,0.94,1.24,58.4,6.6,2.5%,57.5%,0.0%,65.8%,52.1%,48.9%
2017 Pereira $15K R16,W vs Hernandez,1.07,3.17,28.4,2.0,5.9%,64.7%,0.0%,88.2%,66.7%,72.2%
2017 Pereira $15K R32,W vs Guimaraes Bueno,1.03,1.88,43.1,2.0,0.0%,66.7%,0.0%,81.8%,51.7%,44.8%
2017 Hammamet $15K SF,L vs Temin,0.95,0.77,55.7,3.0,0.0%,53.7%,2.7%,48.6%,42.1%,36.1%
2019 (3 matches),,0.96,0.82,68.6,3.9,0.0%,52.0%,2.5%,50.8%,43.5%,38.8%
2018 (2 matches),,1.08,0.87,57.0,3.0,0.0%,48.1%,0.0%,42.9%,44.6%,43.1%
2017 (40 matches),,1.04,1.22,54.1,2.7,1.4%,54.9%,1.0%,59.9%,47.6%,52.7%
2016 (30 matches),,1.01,1.06,58.0,2.9,1.2%,53.0%,0.4%,55.7%,45.2%,50.8%
2015 (2 matches),,0.95,0.92,60.6,4.6,0.0%,45.9%,0.0%,56.5%,49.4%,45.7%
Career (86 matches),,1.02,1.13,55.8,2.8,1.2%,54.0%,0.7%,57.2%,47.0%,50.9%
