Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Obidos R32,L vs Bolkvadze,50% (4/8),25% (1/4),0/5,88% (7/8),29% (2/7),0/1,0/0,0/0,0/0,0/0
2019 W25 Surprise AZ R32,L vs Arconada,56% (9/16),56% (5/9),2/6,60% (9/15),22% (2/9),0/4,0/0,2/3,0/0,1/1
2019 Fed Cup RR,L vs Puig,45% (5/11),40% (2/5),0/3,40% (4/10),25% (1/4),2/2,0/0,0/0,0/0,0/0
2018 Bogota R16,L vs Linette,0% (0/7),- (0/0),0/4,75% (6/8),17% (1/6),0/0,0/0,1/2,0/0,0/1
2018 Bogota R32,W vs Martincova,69% (9/13),89% (8/9),4/7,85% (11/13),27% (3/11),3/6,0/1,0/1,0/0,0/0
2017 Santiago $25K QF,L vs Scholl,25% (2/8),100% (2/2),1/6,75% (6/8),0% (0/6),1/2,0/0,0/0,0/0,0/0
2017 Santiago $25K R16,W vs Pigossi,57% (8/14),88% (7/8),3/6,53% (8/15),13% (1/8),3/7,2/2,0/1,1/1,0/0
2017 Santiago $25K R32,W vs Petit,50% (4/8),100% (4/4),1/1,33% (3/9),67% (2/3),3/4,2/2,0/0,1/1,0/0
2017 Manta $15K F,W vs Weedon,86% (6/7),100% (6/6),1/2,38% (3/8),33% (1/3),5/6,2/2,0/0,1/1,0/0
2017 Manta $15K SF,W vs Kukharchuk,75% (9/12),56% (5/9),1/3,33% (4/12),25% (1/4),3/5,2/3,2/2,1/2,0/0
2017 Manta $15K QF,W vs Smith Dias,86% (6/7),100% (6/6),0/1,14% (1/7),0% (0/1),3/4,0/0,0/0,0/0,0/0
2017 Manta $15K R32,W vs Schmidt,63% (5/8),80% (4/5),0/0,25% (2/8),100% (2/2),4/4,2/2,0/0,1/1,0/0
2017 Cucuta $15K F,W vs Nefedova,88% (7/8),100% (7/7),3/3,50% (4/8),25% (1/4),3/5,0/2,0/0,0/1,0/0
2017 Cucuta $15K R16,W vs Schmidt,67% (6/9),83% (5/6),0/2,33% (3/9),33% (1/3),2/4,1/2,0/0,0/0,0/0
2017 Pereira $15K F,W vs Appleton,42% (5/12),80% (4/5),2/2,33% (4/12),50% (2/4),3/4,2/3,1/1,1/2,0/0
2017 Pereira $15K SF,W vs Nefedova,71% (5/7),80% (4/5),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,1/1,0/0
2017 Pereira $15K QF,W vs Portillo Ramirez,69% (9/13),78% (7/9),2/4,38% (5/13),20% (1/5),5/6,1/1,0/0,0/0,0/0
2017 Pereira $15K R16,W vs Hernandez,100% (6/6),100% (6/6),0/0,33% (2/6),100% (2/2),6/6,2/2,0/0,1/1,0/0
2017 Pereira $15K R32,W vs Guimaraes Bueno,75% (6/8),67% (4/6),0/0,25% (2/8),100% (2/2),3/3,1/1,0/0,0/0,0/0
2017 Hammamet $15K SF,L vs Temin,45% (5/11),60% (3/5),3/5,55% (6/11),17% (1/6),2/3,0/0,1/1,0/0,1/1
2019 (3 matches),,51.4%,44.4%,14.3%,60.6%,25.0%,28.6%,-,66.7%,-,100.0%
2018 (2 matches),,45.0%,88.9%,36.4%,81.0%,23.5%,50.0%,0.0%,33.3%,-,0.0%
2017 (40 matches),,62.5%,79.6%,45.2%,45.6%,25.5%,70.5%,74.0%,40.0%,64.0%,62.5%
2016 (30 matches),,55.6%,80.0%,46.4%,49.5%,21.5%,60.8%,65.6%,46.2%,53.3%,53.8%
2015 (2 matches),,54.2%,69.2%,20.0%,47.8%,0.0%,50.0%,-,50.0%,-,-
Career (86 matches),,59.0%,78.9%,42.5%,48.6%,23.5%,66.2%,69.7%,42.9%,62.8%,53.8%
