Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
1987 US Open R32,L vs Mcenroe,32.7%,46.7%,46.2%,35.9%,65.6%,77.0%,47.6%,74.3%,59.1%,53.8%,25.0%,16.7%,35.7%,45.7%,22
1987 Wimbledon QF,L vs Connors,39.4%,54.3%,47.2%,46.3%,50.9%,63.6%,51.9%,62.7%,62.5%,45.2%,100.0%,25.7%,45.7%,42.3%,-79
1986 Wimbledon SF,L vs Lendl,27.8%,36.7%,42.9%,32.3%,58.6%,72.4%,62.5%,70.7%,36.0%,45.5%,40.0%,20.4%,32.7%,30.8%,35
Career (3 matches),,32.4%,44.6%,45.4%,36.9%,58.6%,71.3%,54.2%,69.4%,52.1%,48.5%,45.5%,19.6%,36.9%,40.7%,6
