Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1991,19,14,5,73.7%,25-7,78.1%,176-127,58.1%,5-5,50.0%,0,,,,,,,,,,,,W (Ljubljana)
1985,5,4,1,80.0%,8-1,88.9%,52-28,65.0%,1-1,50.0%,0,,,,,,,,,,,,F (Thessaloniki)
1984,1,0,1,0.0%,1-1,50.0%,11-8,57.9%,0-1,0.0%,0,,,,,,,,,,,,R32 (Thessaloniki)
1983,3,0,3,0.0%,0-5,0.0%,9-30,23.1%,1-1,50.0%,0,,,,,,,,,,,,R32 (2x)
1982,8,5,3,62.5%,11-6,64.7%,89-70,56.0%,0-1,0.0%,0,,,,,,,,,,,,QF (Travemunde)
Career,36,23,13,63.9%,45-20,69.2%,337-263,56.2%,7-9,43.8%,0,,,,,,,,,,,,
