Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
1987 US Open R32,L vs Mcenroe,58.1%,59.3%,33.4%,57.3%,20.4%,35.7%,0.0%,30.8%,0.0%,1.0%,50.0%,85,88
1987 Wimbledon QF,L vs Connors,87.1%,57.4%,43.1%,52.9%,6.7%,8.3%,100.0%,22.2%,50.0%,1.4%,33.3%,-44,-8
1986 Wimbledon SF,L vs Lendl,42.5%,64.5%,25.6%,63.0%,43.5%,55.6%,100.0%,8.3%,0.0%,2.0%,50.0%,69,8
Career (3 matches),,57.4%,60.3%,33.0%,57.5%,17.1%,31.4%,28.6%,20.6%,20.0%,1.3%,42.9%,33,34
