Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 Wimbledon R128,L vs Van De Zandschulp,16,47,0.3,7.5%,22.0%,14,38,0.4,7.7%,20.8%,4.4%,2.7%,0.9,17.8%,20.1%
2023 Wimbledon R32,L vs Shapovalov,18,41,0.4,6.5%,14.9%,17,37,0.5,7.0%,15.3%,5.8%,1.2%,0.8,18.2%,21.8%
2023 Wimbledon R64,W vs Ruud,56,49,1.1,19.6%,17.1%,51,44,1.2,19.8%,17.1%,12.4%,7.0%,0.8,14.7%,18.5%
2023 Wimbledon R128,W vs Lestienne,24,29,0.8,13.6%,16.5%,18,27,0.7,11.2%,16.8%,8.1%,3.1%,0.4,13.1%,29.5%
2023 Queen's Club R32,L vs Mannarino,15,32,0.5,9.1%,19.4%,10,28,0.4,6.9%,19.3%,3.4%,1.4%,0.6,14.5%,24.8%
2023 Doha R16,L vs Medvedev,20,24,0.8,16.4%,19.7%,20,22,0.9,17.7%,19.5%,13.3%,4.4%,1.5,21.3%,13.9%
2022 Wimbledon R32,L vs De Minaur,18,32,0.6,9.2%,16.3%,15,30,0.5,8.5%,17.0%,5.7%,2.3%,1.4,21.9%,15.8%
2022 Wimbledon R64,W vs Schwartzman,35,55,0.6,11.8%,18.6%,26,53,0.5,9.4%,19.2%,5.4%,3.6%,0.6,13.2%,20.6%
2022 Wimbledon R128,W vs Klein,38,56,0.7,11.8%,17.4%,29,46,0.6,10.2%,16.1%,7.4%,2.8%,0.9,16.5%,18.0%
2021 Wimbledon R64,L vs Schwartzman,30,33,0.9,12.0%,13.2%,29,33,0.9,11.9%,13.6%,8.6%,3.3%,1.2,18.4%,16.0%
2021 Wimbledon R128,W vs Cecchinato,29,13,2.2,17.9%,8.0%,21,12,1.8,14.6%,8.3%,8.3%,4.2%,0.8,16.7%,20.4%
2020 Roland Garros R128,L vs Vesely,34,45,0.8,14.5%,19.2%,34,45,0.8,15.8%,20.9%,,,1.0,9.4%,9.4%
2018 Wimbledon R128,L vs Raonic,9,11,0.8,6.4%,7.9%,5,9,0.6,4.6%,8.3%,0.9%,3.7%,2.0,32.1%,16.4%
2016 Wimbledon R128,L vs Murray,17,22,0.8,10.7%,13.8%,15,20,0.8,10.3%,13.7%,6.8%,2.7%,1.7,19.5%,11.3%
2015 Wimbledon R64,L vs Goffin,20,33,0.6,10.7%,17.6%,17,30,0.6,9.9%,17.4%,5.2%,4.1%,1.4,14.4%,10.2%
2015 Wimbledon R128,W vs Matosevic,64,32,2.0,21.3%,10.6%,50,24,2.1,18.7%,9.0%,7.1%,9.7%,0.8,12.6%,15.3%
2014 Charlottesville CH F,L vs Duckworth,22,31,0.7,12.3%,17.3%,20,27,0.7,12.3%,16.7%,6.8%,5.6%,1.0,17.9%,17.3%
Career (17 matches),,465,585,0.8,12.7%,16.0%,391,525,0.7,11.9%,15.9%,6.5%,3.8%,0.9,16.5%,17.7%
