Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Wimbledon R128,L vs Van De Zandschulp,67% (10/15),38% (3/8),1/2,0/0,65% (13/20),2/5,1/2,- (0/0),- (0/0)
2023 Wimbledon R32,L vs Shapovalov,72% (13/18),29% (5/17),1/2,0/0,47% (7/15),1/4,0/1,- (0/0),- (0/0)
2023 Wimbledon R64,W vs Ruud,73% (19/26),46% (6/13),3/5,1/1,67% (6/9),7/9,0/0,- (0/0),- (0/0)
2023 Wimbledon R128,W vs Lestienne,69% (11/16),50% (8/16),3/4,1/1,63% (5/8),0/0,0/0,- (0/0),- (0/0)
2023 Queen's Club R32,L vs Mannarino,91% (10/11),33% (3/9),1/2,0/0,40% (2/5),0/2,0/1,- (0/0),- (0/0)
2023 Doha R16,L vs Medvedev,45% (5/11),40% (2/5),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2022 Wimbledon R32,L vs De Minaur,65% (11/17),13% (1/8),0/0,0/0,67% (8/12),3/6,3/4,- (0/0),- (0/0)
2022 Wimbledon R64,W vs Schwartzman,57% (17/30),36% (5/14),3/8,1/1,58% (7/12),2/4,0/0,71% (5/7),43% (3/7)
2022 Wimbledon R128,W vs Klein,64% (23/36),55% (6/11),3/4,1/1,71% (10/14),0/2,0/0,25% (1/4),20% (1/5)
2021 Wimbledon R64,L vs Schwartzman,56% (10/18),17% (3/18),1/4,0/0,50% (8/16),0/3,0/1,- (0/0),- (0/0)
2021 Wimbledon R128,W vs Cecchinato,68% (13/19),45% (5/11),3/6,1/2,100% (6/6),0/0,0/0,- (0/0),- (0/0)
2020 Roland Garros R128,L vs Vesely,48% (12/25),67% (2/3),1/1,0/0,60% (9/15),1/4,0/1,- (0/0),- (0/0)
2019 M25 Champaign IL SF,L vs Crawford,64% (7/11),83% (5/6),1/4,0/0,14% (1/7),0/2,0/1,- (0/0),- (0/0)
2019 Nottingham CH R64,L vs Kamke,75% (9/12),33% (1/3),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2019 Surbiton CH R64,L vs Kubler,56% (5/9),71% (5/7),1/2,0/0,53% (8/15),1/3,0/1,- (0/0),- (0/0)
2019 Busan CH R32,L vs Berankis,65% (13/20),60% (3/5),1/3,0/2,71% (5/7),1/3,0/1,63% (5/8),25% (2/8)
2019 Busan CH R64,W vs Xia,88% (7/8),50% (6/12),2/3,1/1,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2019 Puerto Vallarta CH R64,L vs Tabilo,67% (8/12),33% (3/9),1/1,0/0,64% (7/11),0/2,0/1,- (0/0),- (0/0)
2019 Leon CH F,L vs Rola,58% (11/19),50% (2/4),1/1,0/0,75% (9/12),2/4,1/2,- (0/0),- (0/0)
2019 Leon CH QF,W vs Ofner,55% (12/22),56% (5/9),2/2,1/1,60% (6/10),0/1,0/0,- (0/0),- (0/0)
2024 (1 matches),,66.7%,37.5%,50.0%,-,65.0%,40.0%,50.0%,-,-
2023 (5 matches),,70.7%,40.0%,61.5%,100.0%,51.2%,47.1%,0.0%,-,-
2022 (3 matches),,61.4%,36.4%,50.0%,100.0%,65.8%,41.7%,75.0%,54.5%,33.3%
2021 (2 matches),,62.2%,27.6%,40.0%,50.0%,63.6%,0.0%,0.0%,-,-
2020 (1 matches),,48.0%,66.7%,100.0%,-,60.0%,25.0%,0.0%,-,-
Career (118 matches),,61.7%,40.0%,56.0%,54.4%,56.6%,42.5%,40.5%,61.6%,37.3%
