Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,5,1,4,20.0%,4-9,30.8%,51-64,44.3%,0-1,0.0%,5,66.7%,22.8%,4.2%,5.8%,59.3%,63.3%,46.6%,56.5%,35.3%,47.1%,0.81,R16 (Hong Kong)
2023,13,6,7,46.2%,16-18,47.1%,156-160,49.4%,2-0,100.0%,13,70.7%,27.4%,4.0%,4.1%,55.0%,69.1%,48.5%,59.9%,40.4%,49.9%,1.01,R16 (3x)
2022,13,5,8,38.5%,16-21,43.2%,167-184,47.6%,1-1,50.0%,12,75.8%,17.9%,4.8%,2.6%,62.7%,67.0%,51.0%,61.0%,32.8%,47.9%,0.84,QF (Tel Aviv)
2021,11,5,6,45.5%,14-15,48.3%,138-142,49.3%,2-2,50.0%,8,71.3%,23.1%,4.9%,2.3%,66.3%,65.3%,49.5%,60.0%,38.4%,49.1%,0.96,R16 (3x)
2020,1,0,1,0.0%,1-3,25.0%,14-23,37.8%,0-0,-,1,66.7%,10.5%,2.3%,0.8%,62.1%,67.1%,38.0%,56.1%,27.5%,43.6%,0.62,R128 (Roland Garros)
2018,4,1,3,25.0%,2-8,20.0%,37-59,38.5%,1-1,50.0%,4,56.5%,18.8%,3.8%,3.8%,59.5%,59.6%,43.8%,53.2%,33.8%,44.0%,0.72,
2017,4,2,2,50.0%,5-5,50.0%,47-39,54.7%,0-0,-,4,75.0%,33.3%,5.2%,1.7%,64.5%,64.3%,54.9%,61.0%,41.2%,51.4%,1.06,QF (St. Petersburg)
2016,2,0,2,0.0%,1-5,16.7%,23-34,40.4%,0-1,0.0%,2,77.8%,6.9%,4.5%,2.3%,66.7%,63.6%,55.9%,61.0%,28.9%,44.8%,0.74,R64 (Nottingham)
2015,2,1,1,50.0%,3-5,37.5%,35-40,46.7%,0-1,0.0%,2,73.0%,21.6%,6.5%,4.2%,55.9%,69.2%,46.1%,59.0%,36.8%,48.7%,0.90,R64 (Wimbledon)
2012,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,42.9%,0.0%,4.5%,11.4%,54.5%,58.3%,30.0%,45.5%,22.7%,34.1%,0.42,R64 (Queen's Club)
Career,56,21,35,37.5%,62-91,40.5%,671-757,47.0%,6-7,46.2%,52,71.1%,21.6%,4.5%,3.4%,60.7%,66.0%,48.7%,59.2%,36.2%,48.1%,0.89,
