Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Jakarta R32,W vs Tjen,86% (6/7),100% (6/6),1/1,29% (2/7),50% (1/2),3/4,0/0,0/0,0/0,0/0
2019 W25 Nonthaburi R32,L vs Kempen,20% (2/10),100% (2/2),2/5,89% (8/9),38% (3/8),2/2,0/0,1/1,0/0,0/0
2019 W25 Nonthaburi R32,W vs Sawasdee,50% (5/10),100% (5/5),1/3,45% (5/11),20% (1/5),2/5,1/2,1/1,0/1,0/0
2019 W60 Fukuoka QF,L vs Diyas,25% (2/8),50% (1/2),0/6,75% (6/8),0% (0/6),0/1,0/0,0/0,0/0,0/0
2019 W60 Fukuoka R16,W vs Cengiz,67% (6/9),100% (6/6),2/3,56% (5/9),40% (2/5),3/5,1/1,0/0,0/0,0/0
2019 W60 Fukuoka R32,W vs Loeb,62% (8/13),100% (8/8),1/3,36% (5/14),20% (1/5),4/7,1/2,2/2,0/1,0/0
2019 W80 Gifu QF,L vs Inglis,43% (6/14),83% (5/6),4/8,64% (9/14),0% (0/9),1/5,0/2,1/1,0/0,1/1
2019 W80 Gifu R16,W vs Lao,75% (6/8),100% (6/6),3/3,56% (5/9),40% (2/5),3/5,1/2,0/0,1/1,0/0
2019 W80 Gifu R32,W vs Ahn,75% (6/8),83% (5/6),2/2,33% (3/9),33% (1/3),3/4,1/2,0/0,1/1,0/0
2019 W25 Osaka R16,L vs Sema,50% (6/12),100% (6/6),5/7,67% (8/12),13% (1/8),1/5,0/0,1/1,0/0,0/0
2019 W25 Osaka R32,W vs Yamaguchi,50% (7/14),86% (6/7),0/3,36% (5/14),20% (1/5),3/6,2/2,0/1,1/1,0/0
2019 W25 Kashiwa R32,L vs Snigur,50% (6/12),100% (6/6),2/4,54% (7/13),14% (1/7),3/5,0/0,0/2,0/0,0/1
2019 W25 Canberra R32,L vs Bai,44% (4/9),50% (2/4),2/5,67% (6/9),17% (1/6),1/2,0/0,1/1,0/0,1/1
2019 W25 Canberra F,L vs Aiava,38% (3/8),67% (2/3),2/4,88% (7/8),14% (1/7),1/2,0/0,0/2,0/0,0/1
2019 W25 Canberra SF,W vs Hozumi,70% (7/10),86% (6/7),2/3,50% (5/10),40% (2/5),3/4,0/0,0/0,0/0,0/0
2019 W25 Canberra QF,W vs Inglis,56% (10/18),80% (8/10),3/7,39% (7/18),0% (0/7),5/7,1/5,1/1,1/3,0/0
2019 W25 Canberra R16,W vs Bara,80% (8/10),100% (8/8),5/6,60% (6/10),0% (0/6),3/7,1/2,0/0,1/1,0/0
2019 W25 Canberra R32,W vs Da Silva Fick,100% (7/7),86% (6/7),2/2,25% (2/8),0% (0/2),5/5,1/1,0/0,1/1,0/0
2019 W25 Nishi Tama R32,L vs Gatto Monticone,50% (4/8),50% (2/4),2/6,75% (6/8),0% (0/6),0/2,0/0,1/1,0/0,1/1
2019 W25 Hong Kong QF,L vs Ma,50% (6/12),100% (6/6),3/6,67% (8/12),13% (1/8),2/6,0/1,0/1,0/0,0/1
2019 (22 matches),,55.1%,89.1%,51.0%,53.3%,18.0%,55.4%,50.0%,62.5%,66.7%,50.0%
2018 (9 matches),,42.7%,76.3%,33.3%,63.3%,8.8%,36.0%,50.0%,69.2%,-,40.0%
2017 (51 matches),,44.7%,74.7%,31.7%,52.3%,18.2%,61.8%,61.4%,50.9%,68.8%,40.0%
2016 (44 matches),,48.8%,82.3%,37.0%,47.0%,19.1%,64.9%,71.4%,55.3%,68.8%,62.5%
2015 (33 matches),,56.9%,86.0%,46.4%,51.6%,15.3%,57.0%,50.0%,72.7%,50.0%,62.5%
Career (190 matches),,50.1%,82.9%,39.0%,51.3%,17.9%,60.0%,60.4%,59.9%,65.6%,57.0%
