Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,5,Hard,7,2,5,28.6%,2,1,1,50.0%,2014,2018,R128,4,0.91,2.2%,3.0%,66.6%,56.4%,42.1%,51.7%,43.9%,50.0%,46.5%
Roland Garros,4,Clay,4,0,4,0.0%,1,0,1,0.0%,2014,2017,R128,2,0.86,1.0%,2.9%,71.1%,57.2%,37.3%,51.5%,42.0%,55.2%,63.2%
Wimbledon,3,Grass,4,1,3,25.0%,3,1,2,33.3%,2015,2017,R128,1,0.77,1.6%,1.6%,81.3%,61.0%,39.1%,56.9%,33.3%,78.9%,66.7%
US Open,5,Hard,8,3,5,37.5%,4,2,2,50.0%,2013,2017,R64,4,0.85,1.3%,3.0%,71.2%,53.1%,51.2%,52.5%,40.5%,52.3%,44.0%
Tokyo,7,Hard,18,10,8,55.6%,4,2,2,50.0%,2011,2018,R16,8,0.88,1.2%,4.3%,68.0%,48.0%,49.7%,48.6%,45.2%,38.5%,55.8%
Osaka,6,Hard,9,3,6,33.3%,1,0,1,0.0%,2010,2019,R32,9,0.87,0.8%,1.3%,69.0%,52.1%,42.6%,49.1%,44.3%,32.3%,60.8%
Taipei,4,Hard,7,2,5,28.6%,2,1,1,50.0%,2016,2019,R16,7,0.86,1.4%,2.5%,67.5%,53.9%,48.8%,52.3%,41.1%,57.5%,33.3%
Tashkent,4,Hard,9,5,4,55.6%,1,0,1,0.0%,2013,2017,R16,9,1.05,1.7%,2.0%,70.1%,60.7%,43.1%,55.4%,46.6%,50.0%,45.3%
Indian Wells,3,Hard,7,4,3,57.1%,3,3,0,100.0%,2016,2018,R128,7,0.96,1.1%,4.8%,67.7%,58.6%,41.2%,53.0%,45.2%,50.7%,49.2%
Kuala Lumpur,3,Hard,7,4,3,57.1%,3,2,1,66.7%,2015,2017,R16,6,1.03,2.0%,1.6%,65.0%,58.7%,45.8%,54.2%,47.0%,54.5%,46.6%
