Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Jakarta R32,W vs Tjen,1.14,2.19,34.5,2.0,-,56.5%,-,71.4%,73.7%,66.7%
2019 W25 Nonthaburi R32,L vs Kempen,1.16,0.65,55.5,2.0,-,45.0%,-,51.3%,25.0%,33.3%
2019 W25 Nonthaburi R32,W vs Sawasdee,1.11,1.39,50.3,2.0,-,55.3%,-,63.9%,57.9%,42.9%
2019 W60 Fukuoka QF,L vs Diyas,1.15,0.47,39.4,2.0,-,50.0%,-,30.4%,25.0%,23.5%
2019 W60 Fukuoka R16,W vs Cengiz,1.04,1.37,55.2,2.6,0.0%,60.0%,0.0%,51.7%,53.3%,63.0%
2019 W60 Fukuoka R32,W vs Loeb,1.00,1.16,70.5,2.2,1.7%,56.9%,1.8%,54.5%,53.7%,49.1%
2019 W80 Gifu QF,L vs Inglis,1.04,0.86,57.5,4.3,0.0%,50.0%,0.0%,41.5%,45.7%,43.9%
2019 W80 Gifu R16,W vs Lao,1.08,1.42,47.3,2.2,3.1%,62.5%,3.2%,51.6%,53.1%,60.0%
2019 W80 Gifu R32,W vs Ahn,1.51,2.25,34.8,2.0,0.0%,73.5%,0.0%,46.7%,56.5%,60.0%
2019 W25 Osaka R16,L vs Sema,0.84,0.77,64.7,2.1,0.0%,50.0%,0.0%,42.9%,44.7%,53.7%
2019 W25 Osaka R32,W vs Yamaguchi,0.95,1.22,66.5,2.5,4.2%,70.8%,0.0%,54.3%,42.0%,54.2%
2019 W25 Kashiwa R32,L vs Snigur,0.87,0.82,64.2,4.0,0.0%,45.9%,5.7%,48.6%,39.5%,61.1%
2019 W25 Canberra R32,L vs Bai,0.89,0.68,47.7,2.4,3.3%,36.7%,0.0%,64.0%,48.6%,26.7%
2019 W25 Canberra F,L vs Aiava,0.90,0.53,36.4,2.1,0.0%,42.3%,0.0%,36.4%,26.1%,45.5%
2019 W25 Canberra SF,W vs Hozumi,1.08,1.35,54.8,2.4,0.0%,54.5%,0.0%,59.4%,54.5%,53.1%
2019 W25 Canberra QF,W vs Inglis,1.01,1.11,74.1,23.8,0.0%,53.3%,1.9%,60.4%,50.7%,43.9%
2019 W25 Canberra R16,W vs Bara,0.93,1.24,52.4,3.0,0.0%,48.6%,3.2%,54.8%,58.8%,71.0%
2019 W25 Canberra R32,W vs Da Silva Fick,0.84,1.55,44.4,2.0,-,68.2%,-,63.2%,59.3%,66.7%
2019 W25 Nishi Tama R32,L vs Gatto Monticone,0.90,0.57,37.1,2.0,-,25.0%,-,47.8%,40.0%,40.0%
2019 W25 Hong Kong QF,L vs Ma,0.98,0.86,70.1,2.8,0.0%,38.6%,4.9%,53.7%,46.3%,48.7%
2019 (22 matches),,1.02,1.06,57.4,2.5,0.9%,53.5%,1.3%,53.1%,48.3%,49.3%
2018 (9 matches),,0.91,0.74,50.1,2.3,1.9%,48.9%,1.0%,45.8%,43.7%,41.0%
2017 (51 matches),,0.99,0.92,57.6,2.7,1.2%,54.4%,1.7%,52.8%,41.7%,44.0%
2016 (44 matches),,1.00,1.05,54.2,2.7,0.8%,58.4%,0.5%,53.2%,44.9%,47.8%
2015 (33 matches),,1.02,1.08,53.9,2.7,0.8%,54.2%,1.3%,52.2%,48.9%,50.1%
Career (190 matches),,1.00,1.00,55.5,2.7,1.0%,54.9%,1.3%,52.7%,45.5%,47.0%
