Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2023 Shanghai R32,L vs Hurkacz,42% (8/19),0% (0/4),0/0,0/0,60% (3/5),0/2,0/1,- (0/0),- (0/0)
2023 US Open R64,L vs Norrie,50% (10/20),17% (3/18),0/3,0/0,54% (7/13),1/4,0/1,- (0/0),- (0/0)
2023 US Open R128,W vs Kokkinakis,75% (18/24),23% (3/13),3/5,1/1,86% (6/7),3/4,0/0,- (0/0),- (0/0)
2023 US Open Q3,W vs Mayo,79% (11/14),67% (2/3),2/3,1/2,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2023 Australian Open R128,L vs De Minaur,44% (7/16),0% (0/1),0/0,0/0,57% (8/14),0/3,0/1,- (0/0),- (0/0)
2019 M25 Nonthaburi SF,L vs Fayziev,40% (4/10),0% (0/5),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2019 M25 Nonthaburi QF,W vs Shimizu,56% (9/16),60% (3/5),2/3,1/1,33% (1/3),0/0,0/0,100% (5/5),33% (2/6)
2019 M25 Taipei R32,L vs Ochi,67% (4/6),50% (2/4),0/0,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2019 M25 Shenzhen R32,W vs Singh,78% (7/9),71% (5/7),2/4,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 M25 Nonthaburi R32,W vs Singh,78% (7/9),63% (5/8),2/2,1/1,63% (5/8),0/0,0/0,- (0/0),- (0/0)
2019 M25 Luan R16,W vs Okamura,71% (10/14),60% (3/5),2/3,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 M25 Wuhan R16,W vs Mo,67% (8/12),57% (4/7),2/6,1/2,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2019 Taipei CH R64,L vs Santillan,59% (10/17),- (0/0),0/0,0/0,93% (14/15),0/2,0/1,50% (3/6),33% (2/6)
2019 M15 Kashiwa R32,L vs Ochi,89% (8/9),11% (1/9),0/7,0/0,57% (4/7),2/4,2/3,- (0/0),- (0/0)
2019 M15 Tsukuba R32,L vs Takeuchi,71% (10/14),40% (4/10),1/1,0/0,67% (12/18),2/4,1/2,- (0/0),- (0/0)
2019 M15 Sharm El Sheikh R32,L vs Hossam,68% (13/19),20% (3/15),1/6,0/4,80% (8/10),3/5,3/4,67% (6/9),22% (2/9)
2019 M15 Sharm El Sheikh R32,L vs Mertens,21% (3/14),0% (0/7),0/0,0/0,44% (4/9),2/4,2/3,- (0/0),- (0/0)
2019 M15 Sharm El Sheikh R32,L vs Krutykh,45% (5/11),20% (1/5),0/0,0/0,33% (2/6),1/3,1/2,- (0/0),- (0/0)
2018 Taipei CH R32,L vs Donskoy,100% (2/2),0% (0/2),0/0,0/0,58% (7/12),0/2,0/1,- (0/0),- (0/0)
2017 Kaohsiung CH R32,L vs Matosevic,38% (3/8),0% (0/1),0/0,0/0,50% (5/10),2/4,1/2,- (0/0),- (0/0)
2023 (5 matches),,58.1%,20.5%,45.5%,66.7%,62.5%,30.8%,0.0%,-,-
2019 (13 matches),,61.3%,35.6%,37.5%,45.5%,61.8%,40.7%,55.6%,70.0%,28.6%
2018 (1 matches),,100.0%,0.0%,-,-,58.3%,0.0%,0.0%,-,-
2017 (1 matches),,37.5%,0.0%,-,-,50.0%,50.0%,50.0%,-,-
Career (20 matches),,59.7%,30.2%,39.5%,50.0%,61.0%,37.0%,45.8%,70.0%,28.6%
