Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
02-Mar-2026,M25 Launceston,Hard,F,227,506,Hsu d. Hiroki Moriya [JPN],6-2 6-3,1.50,9.3%,0.0%,77.8%,76.2%,58.3%,3/3,1:14
04-Aug-2025,Chicago CH,Hard,F,198,416,(CO) Michael Zheng [USA] d. (7) Hsu,6-4 6-2,0.77,0.0%,6.0%,56.0%,64.3%,50.0%,4/7,1:29
10-Feb-2025,M25 Timaru,Hard,F,251,378,Christian Langmo [USA] d. Hsu,7-6(6) 6-3,0.93,2.2%,2.2%,60.0%,66.7%,55.6%,5/6,1:49
02-Sep-2024,Shanghai CH,Hard,F,183,239,Sho Shimabukuro [JPN] d. (9) Hsu,6-4 6-4,0.62,5.0%,5.0%,63.3%,68.4%,59.1%,1/3,1:30
05-Aug-2024,M25 Taipei,Hard,F,203,355,(1) Hsu d. (2) Blake Ellis [AUS],6-3 6-4,,,,,,,,
29-Jul-2024,M25 Taipei,Hard,F,205,957,(Q) Keisuke Saitoh [JPN] d. (1) Hsu,6-3 6-1,,,,,,,,
08-Jul-2024,M25 Tianjin,Hard,F,226,288,(2) Yan Bai [CHN] d. (1) Hsu,6-2 6-4,,,,,,,,
01-Apr-2024,M15 Kashiwa,Hard,F,232,961,(1) Hsu d. (Q) Masamichi Imamura [JPN],3-6 7-5 6-4,,,,,,,,
03-Apr-2023,M25 Kashiwa,Hard,F,215,761,(1) Hsu d. Jea Moon Lee [KOR],6-1 6-1,,,,,,,,
27-Mar-2023,M25 Tsukuba,Hard,F,206,240,(1) Hsu d. (2) Sho Shimabukuro [JPN],7-6(5) 6-4,,,,,,,,
