Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2023 Shanghai R32,L vs Hurkacz,21.6%,37.8%,48.3%,30.0%,27.8%,46.3%,48.7%,39.3%,62.5%,53.3%,20.0%,5.0%,15.0%,47.4%,-79
2023 US Open Q3,W vs Mayo,31.3%,46.9%,65.0%,43.0%,37.5%,60.0%,80.0%,56.3%,52.4%,36.8%,-,25.0%,30.0%,40.0%,111
2023 Australian Open R128,L vs De Minaur,21.6%,29.4%,39.7%,29.0%,25.7%,36.5%,43.6%,35.9%,56.4%,37.1%,12.5%,11.5%,11.5%,30.4%,0
Career (3 matches),,24.2%,36.7%,48.3%,33.0%,29.2%,45.2%,52.9%,41.8%,57.1%,42.9%,15.4%,13.6%,18.2%,38.6%,19
