Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,7,4,3,57.1%,10-7,58.8%,86-77,52.8%,1-1,50.0%,7,74.4%,30.4%,3.1%,3.1%,64.1%,65.1%,52.3%,60.5%,42.8%,51.7%,1.08,QF (Phan Thiet 2)
2025,55,32,23,58.2%,66-53,55.5%,585-547,51.7%,11-7,61.1%,55,75.5%,27.3%,4.4%,3.2%,66.0%,66.2%,51.7%,61.3%,39.8%,50.6%,1.03,F (Chicago)
2024,37,17,20,45.9%,35-48,42.2%,402-412,49.4%,4-9,30.8%,37,76.2%,23.2%,5.5%,3.7%,63.9%,68.4%,48.8%,61.3%,38.1%,49.9%,0.99,F (Shanghai)
2023,24,9,15,37.5%,22-30,42.3%,223-251,47.0%,2-4,33.3%,24,71.4%,22.2%,5.5%,3.9%,63.2%,66.4%,48.9%,60.0%,38.4%,49.2%,0.96,QF (3x)
2022,17,10,7,58.8%,22-12,64.7%,179-143,55.6%,2-3,40.0%,14,80.7%,31.6%,7.2%,4.1%,59.8%,70.7%,50.4%,62.5%,40.9%,52.3%,1.09,W (Sydney)
2021,10,4,6,40.0%,8-13,38.1%,94-99,48.7%,0-2,0.0%,10,66.3%,31.2%,4.7%,2.9%,64.3%,62.7%,48.2%,57.5%,41.3%,49.5%,0.97,QF (Nur-Sultan 3)
2019,2,0,2,0.0%,0-4,0.0%,18-26,40.9%,0-1,0.0%,2,76.2%,9.1%,5.1%,7.1%,62.8%,65.3%,51.7%,60.3%,27.9%,45.6%,0.70,R64 (2x)
2018,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,1,28.6%,0.0%,2.3%,7.0%,67.4%,51.7%,35.7%,46.5%,31.9%,38.9%,0.60,R32 (Taipei)
2017,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,37.5%,0.0%,0.0%,16.1%,55.4%,51.6%,40.0%,46.4%,25.0%,37.5%,0.47,R32 (Kaohsiung)
Career,154,76,78,49.4%,163-171,48.8%,1592-1579,50.2%,20-27,42.6%,151,74.5%,25.7%,5.0%,3.6%,64.2%,66.8%,50.1%,60.8%,39.2%,50.2%,1.00,
