Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Makoto Ochi [JPN],6,3,66.7%,2,2,0,100.0%,2019,2024,0,,,,,,,,,,
7,Yuta Shimizu [JPN],5,2,71.4%,4,2,2,50.0%,2018,2026,3,1.05,3.3%,2.5%,63.7%,64.1%,48.3%,58.3%,43.8%,62.5%,47.6%
6,Issei Okamura [JPN],6,0,100.0%,1,1,0,100.0%,2018,2025,1,2.48,7.3%,4.9%,61.0%,88.0%,50.0%,73.2%,66.7%,0,62.5%
6,Yan Bai [CHN],1,5,16.7%,1,0,1,0.0%,2019,2024,2,1.02,7.4%,5.1%,61.0%,66.3%,43.4%,57.4%,43.7%,33.3%,64.3%
5,Akira Santillan [AUS],0,5,0.0%,3,1,2,33.3%,2019,2025,4,0.76,2.8%,4.9%,66.3%,65.6%,45.4%,58.8%,31.1%,70.4%,75.0%
5,Brandon Holt [USA],2,3,40.0%,0,0,0,-,2024,2025,5,0.88,5.5%,6.1%,59.5%,64.1%,44.8%,56.3%,38.3%,69.6%,64.3%
5,Chun Hsin Tseng [TPE],3,2,60.0%,2,1,1,50.0%,2017,2024,4,1.03,5.1%,3.1%,62.4%,65.2%,55.9%,61.7%,39.4%,68.0%,23.1%
5,Max Purcell [AUS],2,3,40.0%,1,1,0,100.0%,2021,2023,5,0.92,3.5%,4.7%,64.2%,63.2%,43.1%,56.0%,40.4%,54.5%,34.9%
5,Cheng Yu Yu [TPE],2,3,40.0%,1,0,1,0.0%,2016,2019,1,1.16,4.8%,6.3%,66.7%,71.4%,52.4%,65.1%,40.4%,75.0%,30.0%
4,Kuan Yi Lee [TPE],3,1,75.0%,1,0,1,0.0%,2016,2025,1,1.29,10.4%,3.9%,53.2%,80.5%,47.2%,64.9%,45.2%,60.0%,83.3%
4,Coleman Wong [HKG],3,1,75.0%,5,3,2,60.0%,2022,2025,3,0.96,2.8%,2.5%,66.9%,67.4%,46.8%,60.6%,37.7%,63.0%,41.7%
4,Jie Cui [CHN],1,3,25.0%,0,0,0,-,2019,2025,3,0.99,7.4%,2.9%,64.6%,62.8%,48.4%,57.7%,42.0%,52.6%,44.4%
4,Tung Lin Wu [TPE],2,2,50.0%,3,2,1,66.7%,2017,2025,2,0.88,4.5%,2.8%,62.0%,64.0%,50.0%,58.7%,36.3%,55.6%,23.5%
4,Sho Shimabukuro [JPN],1,3,25.0%,2,1,1,50.0%,2022,2025,3,0.80,3.0%,2.6%,61.5%,59.2%,57.3%,58.4%,33.3%,66.7%,33.3%
4,Moerani Bouzige [AUS],2,2,50.0%,1,1,0,100.0%,2018,2025,2,1.59,12.0%,0.0%,69.2%,81.5%,63.9%,76.1%,38.2%,50.0%,31.3%
