Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Hong Kong R16,L vs Kalinskaya,0.80,0.44,31.4,2.1,0.0%,26.3%,5.6%,38.9%,45.8%,29.2%
2025 Beijing R32,L vs Anisimova,0.99,0.69,71.6,3.6,0.0%,51.4%,3.0%,57.6%,40.6%,21.4%
2024 US Open R128,L vs Krueger,0.84,0.85,73.3,4.3,2.3%,69.8%,5.4%,43.2%,50.0%,35.1%
2024 Wimbledon R128,L vs Kasatkina,0.94,0.63,42.7,2.7,3.7%,51.9%,0.0%,38.5%,32.3%,40.7%
2023 Wimbledon R128,L vs Vekic,0.96,0.62,45.8,2.5,0.0%,48.0%,4.8%,47.6%,34.4%,33.3%
2023 Roland Garros R128,L vs Frech,0.67,0.28,24.2,2.0,0.0%,27.8%,0.0%,35.3%,9.5%,50.0%
2022 Tokyo QF,W vs Martic,1.13,1.46,46.8,2.4,2.6%,64.1%,8.1%,56.8%,50.0%,52.0%
2022 US Open R16,L vs Gauff,0.90,0.82,63.5,2.7,0.0%,54.2%,4.4%,53.3%,45.2%,39.0%
2022 US Open R32,W vs Marino,1.23,1.58,46.0,2.3,0.0%,66.7%,7.1%,71.4%,37.0%,42.3%
2022 US Open R64,W vs Schmiedlova,1.00,1.39,51.5,2.6,8.3%,58.3%,3.0%,60.6%,58.6%,53.8%
2022 US Open R128,W vs Teichmann,0.94,1.60,53.0,2.8,7.7%,84.6%,0.0%,57.7%,56.7%,41.4%
2022 Cincinnati QF,L vs Sabalenka,0.97,0.82,70.7,3.0,5.0%,42.5%,2.6%,46.2%,55.3%,39.1%
2022 Toronto R32,L vs Halep,0.89,0.65,42.8,2.0,0.0%,40.0%,0.0%,53.6%,39.3%,38.5%
2022 Wimbledon R32,L vs Garcia,0.93,0.82,69.1,3.3,4.4%,62.2%,2.2%,57.8%,38.8%,31.1%
2022 Wimbledon R64,W vs Kostyuk,1.05,1.30,63.8,3.6,0.0%,60.0%,0.0%,68.6%,39.5%,50.0%
2022 Wimbledon R128,W vs Doi,0.92,1.86,45.2,2.3,9.1%,72.7%,5.3%,73.7%,50.0%,58.6%
2022 Rome R32,L vs Sabalenka,0.82,0.38,30.6,2.1,4.8%,47.6%,0.0%,35.0%,28.6%,26.3%
2022 Madrid R64,L vs Halep,0.91,0.57,39.3,2.1,3.3%,50.0%,0.0%,46.2%,38.5%,26.1%
2022 Indian Wells R128,L vs Saville,0.88,0.71,52.3,2.9,0.0%,44.4%,0.0%,52.0%,39.5%,44.7%
2022 Lyon F,W vs Yastremska,1.24,1.25,64.9,7.0,4.5%,70.5%,0.0%,47.5%,36.6%,45.7%
2025 (2 matches),,0.93,0.60,55.5,2.7,0.0%,42.6%,3.9%,51.0%,42.9%,25.0%
2024 (2 matches),,0.89,0.75,60.6,3.3,2.9%,62.9%,3.2%,41.3%,42.3%,37.5%
2023 (2 matches),,0.84,0.45,36.8,2.2,0.0%,39.5%,2.6%,42.1%,24.5%,40.0%
2022 (15 matches),,0.99,0.98,55.7,2.6,3.3%,58.8%,2.3%,55.2%,43.2%,41.9%
2021 (9 matches),,1.02,0.77,42.2,2.1,1.4%,53.5%,2.3%,50.8%,34.5%,37.7%
Career (317 matches),,1.01,1.02,55.7,2.6,2.4%,56.7%,2.0%,55.4%,43.7%,45.3%
