Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Krueger,86.3,89.6,3.8,90.0,89.2,97,72,77.6,4.4,80.5,,84,70
2022 US Open R16,L vs Gauff,88.3,93.1,4.4,95.2,91.2,100,83,79.5,3.6,80.4,78.5,91,74
2022 US Open R32,W vs Marino,92.6,95.7,3.1,97.5,94.3,101,85,79.9,5.2,,86.0,88,71
2022 US Open R64,W vs Schmiedlova,89.6,93.7,4.1,95.1,93.1,102,83,80.3,4.0,82.3,79.0,86,70
2022 US Open R128,W vs Teichmann,89.2,92.9,3.7,94.6,92.5,103,87,79.2,3.4,78.3,78.0,85,72
2022 Wimbledon R32,L vs Garcia,92.7,96.9,3.3,98.6,93.6,105,88,83.2,3.9,81.5,86.0,91,76
2021 US Open R64,L vs Raducanu,90.4,93.7,5.5,96.7,91.8,104,67,81.4,5.5,88.0,81.0,90,70
2021 US Open R128,W vs Baptiste,91.9,97.4,3.3,103.0,97.0,103,89,80.3,2.8,,,86,76
2019 US Open R32,L vs Konta,86.2,93.6,2.8,93.3,91.8,99,88,79.3,4.1,82.8,73.0,87,70
2019 US Open R64,W vs Alexandrova,88.1,92.2,5.0,94.5,92.9,101,77,77.6,4.6,83.8,,87,63
2019 US Open R128,W vs Golubic,90.3,96.1,3.3,98.3,93.6,102,88,80.4,5.0,84.3,83.8,90,68
2019 Wimbledon QF,L vs Halep,90.3,94.4,3.8,96.2,92.7,102,86,78.9,4.4,,,87,69
2019 Wimbledon R16,W vs Yastremska,91.6,95.6,3.6,96.5,94.2,101,83,83.0,3.7,84.0,84.0,91,75
2019 Wimbledon R32,W vs Wozniacki,92.4,96.2,3.3,97.9,94.1,101,86,81.4,3.1,82.0,82.0,85,74
2019 Roland Garros R64,L vs Kanepi,88.4,90.7,4.6,,,98,73,80.6,4.5,,,90,73
2019 Roland Garros R128,W vs Lepchenko,91.2,94.4,3.3,,,100,88,86.1,2.4,,,90,81
2018 US Open R128,L vs Muguruza,87.4,93.0,4.0,92.9,92.0,101,85,82.6,4.0,84.5,81.2,91,77
2017 US Open R32,L vs Pliskova,90.8,97.7,4.5,99.1,94.8,104,82,78.5,3.6,80.0,80.0,85,68
2017 US Open R64,W vs Ozaki,91.4,96.3,5.4,98.2,94.1,104,80,81.7,5.0,87.0,81.5,90,72
2017 Roland Garros R32,L vs Kuznetsova,88.9,92.5,7.2,,,103,73,80.0,4.5,,,88,71
Career (38 matches),,89.1,93.4,4.3,95.8,92.2,105,67,79.7,3.9,82.4,80.7,92,63
