Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,10,4,6,40.0%,10-13,43.5%,100-111,47.4%,1-0,100.0%,10,61.5%,33.0%,2.1%,3.0%,67.2%,57.4%,49.3%,54.8%,42.4%,48.7%,0.94,SF (Merida)
2025,19,10,9,52.6%,20-22,47.6%,187-202,48.1%,1-3,25.0%,18,61.6%,35.3%,3.3%,3.8%,66.6%,61.6%,40.5%,54.6%,44.8%,49.5%,0.99,SF (Guangzhou)
2024,17,5,12,29.4%,13-24,35.1%,146-186,44.0%,2-1,66.7%,17,58.2%,29.3%,2.4%,3.3%,65.2%,60.9%,42.8%,54.6%,40.7%,47.7%,0.90,QF (Beijing)
2023,22,4,18,18.2%,13-34,27.7%,170-246,40.9%,1-2,33.3%,22,56.5%,26.0%,2.0%,5.0%,62.4%,60.1%,41.2%,53.0%,38.7%,45.6%,0.82,R16 (2x)
2022,59,33,26,55.9%,64-55,53.8%,581-569,50.5%,11-8,57.9%,58,69.3%,31.6%,3.2%,3.3%,65.9%,63.8%,47.7%,58.4%,41.9%,50.1%,1.01,W (Lyon)
2021,39,15,24,38.5%,36-46,43.9%,344-407,45.8%,5-3,62.5%,39,60.9%,29.8%,2.4%,4.5%,65.2%,61.1%,43.8%,55.1%,41.3%,48.3%,0.92,F (Nottingham)
2020,24,14,10,58.3%,30-24,55.6%,265-257,50.8%,5-3,62.5%,24,66.3%,34.8%,2.8%,3.4%,67.0%,62.6%,47.4%,57.6%,44.4%,50.9%,1.05,F (Hobart)
2019,44,21,23,47.7%,48-48,50.0%,432-434,49.9%,5-1,83.3%,43,62.6%,34.9%,3.1%,4.2%,62.9%,62.5%,44.2%,55.7%,43.7%,49.8%,0.99,QF (2x)
2018,55,28,27,50.9%,65-59,52.4%,595-592,50.1%,9-8,52.9%,55,65.0%,34.6%,3.2%,3.6%,63.5%,63.4%,45.8%,57.0%,43.7%,50.5%,1.02,SF (3x)
2017,47,23,24,48.9%,56-54,50.9%,539-502,51.8%,7-8,46.7%,46,67.5%,34.9%,4.2%,3.8%,63.6%,64.3%,44.4%,57.0%,44.1%,50.5%,1.03,W (Guangzhou)
2016,47,26,21,55.3%,52-47,52.5%,468-454,50.8%,6-6,50.0%,46,60.8%,39.9%,1.5%,2.7%,66.1%,58.8%,47.4%,54.9%,45.6%,50.3%,1.01,SF (3x)
2015,16,4,12,25.0%,12-24,33.3%,154-184,45.6%,0-3,0.0%,14,60.0%,36.2%,2.4%,4.0%,67.6%,59.3%,44.7%,54.6%,42.4%,48.5%,0.93,R16 (3x)
2014,43,19,24,44.2%,44-56,44.0%,426-459,48.1%,4-4,50.0%,38,-,-,1.7%,2.7%,68.6%,58.8%,45.0%,54.5%,43.9%,49.3%,0.96,SF (3x)
2013,13,9,4,69.2%,19-8,70.4%,133-92,59.1%,2-0,100.0%,11,-,-,2.6%,2.5%,65.4%,67.2%,47.3%,60.3%,47.4%,54.1%,1.20,W (Guangzhou)
2012,9,3,6,33.3%,6-14,30.0%,78-100,43.8%,0-2,0.0%,8,-,-,1.8%,4.8%,64.8%,58.1%,37.7%,50.9%,42.2%,46.5%,0.86,
2011,30,8,22,26.7%,20-46,30.3%,246-350,41.3%,1-6,14.3%,28,-,-,1.0%,3.7%,70.4%,56.4%,39.6%,51.4%,40.6%,46.0%,0.84,QF (Copenhagen)
2010,11,3,8,27.3%,7-18,28.0%,84-129,39.4%,1-1,50.0%,6,-,-,0.2%,7.9%,72.1%,53.8%,35.4%,48.6%,43.6%,46.4%,0.85,SF (Guangzhou)
2009,4,2,2,50.0%,4-4,50.0%,34-41,45.3%,1-0,100.0%,2,-,-,0.0%,5.6%,65.7%,48.9%,49.0%,49.0%,44.8%,46.9%,0.88,R16 (Beijing)
2008,6,0,6,0.0%,2-12,14.3%,48-79,37.8%,0-2,0.0%,6,-,-,1.2%,4.5%,70.3%,53.7%,46.4%,51.5%,39.7%,45.6%,0.82,R32 (5x)
2007,4,0,4,0.0%,1-8,11.1%,33-52,38.8%,0-1,0.0%,1,-,-,0.0%,3.8%,55.8%,62.1%,39.1%,51.9%,22.7%,38.5%,0.47,
2006,1,0,1,0.0%,1-2,33.3%,11-16,40.7%,0-0,-,0,,,,,,,,,,,,R32 (Guangzhou)
Career,520,231,289,44.4%,523-618,45.8%,5074-5462,48.2%,62-62,50.0%,492,63.7%,33.8%,2.6%,3.7%,65.6%,61.2%,44.8%,55.6%,43.1%,49.3%,0.97,
