Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
11,Yi Fan Xu [CHN],10,1,90.9%,2,2,0,100.0%,2006,2012,0,,,,,,,,,,
9,Yulia Putintseva [KAZ],2,7,22.2%,2,0,2,0.0%,2017,2025,9,0.83,1.0%,4.4%,59.9%,56.9%,40.7%,50.4%,40.9%,44.7%,43.8%
9,Karolina Pliskova [CZE],0,9,0.0%,2,0,2,0.0%,2012,2024,8,0.79,2.6%,5.0%,61.3%,62.5%,46.0%,56.1%,34.5%,46.9%,28.3%
8,Ajla Tomljanovic [AUS],3,5,37.5%,2,0,2,0.0%,2011,2025,5,1.00,3.6%,5.0%,67.1%,63.1%,44.6%,57.0%,43.1%,55.8%,52.2%
8,Alize Cornet [FRA],3,5,37.5%,4,3,1,75.0%,2008,2022,7,0.91,0.4%,3.9%,66.0%,55.6%,44.3%,51.8%,44.0%,54.8%,47.1%
8,Madison Keys [USA],5,3,62.5%,2,2,0,100.0%,2011,2022,7,0.95,0.6%,4.5%,66.5%,63.3%,51.6%,59.4%,38.4%,52.2%,39.5%
8,Kristina Mladenovic [FRA],4,4,50.0%,3,2,1,66.7%,2011,2022,7,0.95,2.3%,3.2%,65.8%,63.2%,49.7%,58.6%,39.4%,43.2%,40.9%
8,Johanna Konta [GBR],1,7,12.5%,0,0,0,-,2012,2021,8,0.76,0.8%,3.2%,61.1%,56.3%,43.2%,51.2%,36.8%,51.9%,51.4%
7,Varvara Lepchenko [USA],5,2,71.4%,1,0,1,0.0%,2014,2026,7,1.27,2.3%,2.5%,71.8%,64.1%,52.4%,60.8%,49.9%,54.8%,68.0%
7,Donna Vekic [CRO],4,3,57.1%,0,0,0,-,2014,2023,7,1.08,2.5%,3.9%,64.6%,64.6%,43.4%,57.1%,46.3%,56.9%,40.8%
7,Petra Kvitova [CZE],2,5,28.6%,2,1,1,50.0%,2010,2023,7,0.84,2.0%,5.4%,63.1%,59.5%,44.7%,54.0%,38.5%,50.9%,42.1%
7,Misaki Doi [JPN],6,1,85.7%,1,1,0,100.0%,2009,2022,5,1.29,3.9%,3.9%,67.3%,68.1%,45.2%,60.6%,50.8%,55.9%,57.4%
7,Sophie Ferguson [AUS],4,3,57.1%,2,1,1,50.0%,2005,2011,2,1.05,0.5%,2.0%,72.6%,55.5%,49.1%,53.7%,48.7%,64.3%,63.2%
6,Sorana Cirstea [ROU],3,3,50.0%,1,1,0,100.0%,2008,2026,5,0.99,2.8%,5.2%,66.8%,60.4%,51.9%,57.5%,41.9%,50.0%,47.2%
6,Daria Saville [AUS],3,3,50.0%,1,1,0,100.0%,2010,2024,5,1.06,2.9%,2.6%,67.1%,54.8%,50.0%,53.2%,49.5%,40.0%,45.7%
