Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2017 Australian Open R128,L vs Darcis,114.2,122.3,8.8,129.0,128.0,142,108,102.6,10.7,105.5,90.0,122,81
2016 Wimbledon R128,L vs Nishikori,117.4,124.0,8.8,127.7,121.8,142,109,109.3,8.1,112.0,103.6,125,92
2016 Roland Garros R128,L vs Nadal,114.7,120.0,10.2,120.9,116.0,134,80,106.7,8.9,113.3,103.3,120,88
2016 Australian Open R64,L vs Murray,117.3,124.5,11.1,,,143,106,104.5,8.7,,,119,88
2016 Australian Open R128,W vs Mannarino,119.2,124.8,11.1,,,146,108,106.8,6.2,,,122,93
2015 US Open R64,L vs Robredo,113.4,118.8,8.6,,,138,95,103.5,9.7,,,121,82
2015 Wimbledon R32,L vs Federer,118.6,123.0,10.5,,,147,100,109.9,5.9,,,123,98
2015 Roland Garros R128,L vs Cuevas,113.0,121.4,15.1,,,146,87,103.1,9.4,,,121,87
2015 Australian Open R32,L vs Tomic,118.4,125.0,10.8,,,142,110,103.2,7.5,,,116,92
2015 Australian Open R64,W vs Kokkinakis,118.4,125.0,10.4,,,142,93,105.2,9.8,,,123,87
2015 Australian Open R128,W vs Krajinovic,119.9,125.4,10.6,,,147,110,105.0,11.2,,,128,85
2014 US Open R64,L vs Federer,112.9,118.2,14.1,,,147,93,101.5,8.6,,,116,85
2014 Australian Open R128,L vs Pospisil,114.1,,,,,145,,,,,,,88
Career (13 matches),,116.4,122.9,10.9,125.4,120.3,147,80,105.2,8.7,111.3,102.6,128,81
