Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2017,25,13,12,52.0%,28-26,51.9%,281-282,49.9%,8-4,66.7%,25,83.6%,14.2%,15.5%,9.6%,57.5%,79.3%,50.4%,67.0%,32.9%,50.0%,1.00,SF (3x)
2016,27,14,13,51.9%,34-28,54.8%,342-322,51.5%,8-11,42.1%,27,89.3%,13.6%,20.8%,6.9%,60.3%,81.4%,53.7%,70.4%,32.6%,50.9%,1.10,W (Las Vegas)
2015,13,11,2,84.6%,22-6,78.6%,168-132,56.0%,7-3,70.0%,13,93.1%,17.9%,23.3%,4.3%,65.2%,83.9%,59.4%,75.4%,34.5%,53.9%,1.40,W (2x)
2014,33,22,11,66.7%,47-29,61.8%,422-377,52.8%,16-9,64.0%,33,89.8%,14.2%,20.4%,5.2%,63.3%,79.7%,51.7%,69.4%,33.5%,51.3%,1.10,W (Rimouski)
2013,40,23,17,57.5%,54-42,56.3%,517-488,51.4%,19-14,57.6%,40,86.6%,15.1%,18.7%,6.0%,59.6%,79.6%,51.2%,68.1%,33.9%,50.9%,1.06,F (Champaign)
2012,29,16,13,55.2%,34-32,51.5%,345-351,49.6%,13-8,61.9%,28,83.9%,14.2%,21.6%,6.8%,56.0%,79.7%,50.8%,67.0%,32.9%,50.0%,1.00,F (Burnie)
2011,6,1,5,16.7%,2-10,16.7%,50-68,42.4%,0-2,0.0%,6,75.0%,14.8%,21.7%,6.8%,54.5%,72.7%,46.1%,60.6%,30.8%,46.5%,0.78,R16 (Dallas)
2010,18,7,11,38.9%,19-23,45.2%,214-209,50.6%,4-5,44.4%,18,80.1%,21.9%,17.1%,7.7%,53.2%,80.7%,48.1%,65.5%,36.6%,50.6%,1.06,SF (St. Brieuc)
2009,19,10,9,52.6%,24-22,52.2%,246-225,52.2%,4-5,44.4%,0,,,,,,,,,,,,F (Fergana)
2008,24,12,12,50.0%,30-30,50.0%,327-326,50.1%,11-9,55.0%,0,,,,,,,,,,,,SF (Yokohama)
2007,14,7,7,50.0%,14-19,42.4%,175-174,50.1%,5-7,41.7%,0,,,,,,,,,,,,SF (Caloundra)
2006,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Caloundra)
Career,249,136,113,54.6%,308-269,53.4%,3093-2966,51.0%,95-77,55.2%,190,86.3%,15.3%,19.6%,6.6%,59.1%,80.0%,51.4%,68.3%,33.6%,50.7%,1.06,
