Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2017 Las Vegas CH R32,W vs Torpegaard,22% (2/9),100% (2/2),0/0,10% (1/10),100% (1/1),2/2,2/2,0/0,1/1,0/0
2017 Fairfield CH R32,L vs Rubin,7% (1/15),100% (1/1),0/1,25% (4/16),50% (2/4),1/1,1/1,1/2,0/0,1/2
2017 Monterrey CH R32,W vs Sanchez,33% (4/12),75% (3/4),0/1,8% (1/12),0% (0/1),1/1,0/1,0/0,0/0,0/0
2017 Tiburon CH R32,L vs Krueger,36% (4/11),50% (2/4),1/4,45% (5/11),20% (1/5),1/2,0/0,1/1,0/0,0/0
2017 Aptos CH SF,L vs Bublik,27% (3/11),67% (2/3),1/3,60% (6/10),50% (3/6),1/2,0/0,1/1,0/0,1/1
2017 Aptos CH QF,W vs Santillan,25% (3/12),67% (2/3),0/1,17% (2/12),50% (1/2),2/2,1/1,3/3,0/0,0/0
2017 Aptos CH R16,W vs Jung,42% (5/12),80% (4/5),0/1,23% (3/13),67% (2/3),4/4,2/2,1/1,1/1,0/0
2017 Aptos CH R32,W vs Fratangelo,25% (4/16),100% (4/4),0/1,27% (4/15),75% (3/4),3/3,1/1,0/0,0/0,0/0
2017 Newport R16,L vs Isner,0% (0/9),- (0/0),0/3,44% (4/9),25% (1/4),0/0,0/0,1/1,0/0,1/1
2017 Newport R32,W vs Krajicek,19% (3/16),67% (2/3),0/1,18% (3/17),67% (2/3),2/2,1/1,2/2,1/1,2/2
2017 Ilkley CH SF,L vs Bolt,10% (1/10),0% (0/1),0/2,30% (3/10),33% (1/3),0/0,0/0,2/2,0/0,1/1
2017 Ilkley CH QF,W vs Fratangelo,9% (1/11),100% (1/1),0/0,0% (0/11),- (0/0),1/1,1/1,0/0,1/1,0/0
2017 Ilkley CH R16,W vs Willis,24% (4/17),50% (2/4),0/1,6% (1/16),0% (0/1),1/1,0/0,0/0,0/0,0/0
2017 Ilkley CH R32,W vs King,45% (5/11),60% (3/5),0/1,18% (2/11),50% (1/2),2/3,2/2,1/1,1/1,0/0
2017 Nottingham CH SF,L vs Fabbiano,22% (2/9),0% (0/2),0/2,40% (4/10),25% (1/4),0/0,0/0,1/2,0/0,0/1
2017 Nottingham CH QF,W vs Smith,40% (4/10),50% (2/4),0/0,10% (1/10),100% (1/1),2/2,1/1,0/0,1/1,0/0
2017 Nottingham CH R16,W vs Klein,22% (2/9),100% (2/2),0/0,20% (2/10),100% (2/2),2/2,2/2,0/0,1/1,0/0
2017 Nottingham CH R32,W vs Polansky,30% (3/10),33% (1/3),0/0,9% (1/11),100% (1/1),1/1,1/1,2/2,0/0,0/0
2017 Heilbronn CH R32,L vs Martin,33% (3/9),67% (2/3),1/4,67% (6/9),17% (1/6),0/2,0/0,1/2,0/0,1/1
2017 Rome  CH R32,L vs Coppejans,11% (1/9),100% (1/1),0/5,67% (6/9),17% (1/6),0/1,0/1,0/0,0/0,0/0
2017 (27 matches),,23.1%,59.5%,11.4%,25.4%,39.8%,82.1%,85.7%,82.4%,90.0%,82.4%
2016 (43 matches),,21.5%,54.0%,8.8%,24.1%,36.2%,94.3%,82.8%,79.0%,88.9%,77.8%
2015 (27 matches),,23.9%,51.8%,2.4%,23.7%,45.2%,97.3%,89.5%,84.4%,88.9%,75.0%
2014 (47 matches),,25.2%,47.9%,12.3%,22.2%,52.3%,86.4%,86.7%,89.6%,83.3%,86.4%
2013 (44 matches),,27.9%,63.0%,16.4%,22.9%,48.8%,92.9%,93.2%,81.4%,90.5%,75.0%
Career (204 matches),,24.6%,55.0%,11.1%,23.9%,43.9%,89.6%,87.5%,82.7%,87.5%,79.2%
