Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2017 Las Vegas CH R32,W vs Torpegaard,71% (10/14),67% (2/3),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2017 Fairfield CH R32,L vs Rubin,70% (14/20),100% (1/1),1/1,0/0,75% (6/8),2/4,2/3,- (0/0),- (0/0)
2017 Monterrey CH R32,W vs Sanchez,65% (11/17),50% (3/6),2/4,1/3,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2017 Tiburon CH R32,L vs Krueger,64% (7/11),29% (2/7),0/0,0/0,33% (2/6),1/3,0/1,- (0/0),- (0/0)
2017 Aptos CH SF,L vs Bublik,70% (7/10),33% (2/6),0/0,0/0,67% (6/9),2/4,1/2,40% (2/5),0% (0/4)
2017 Aptos CH QF,W vs Santillan,65% (11/17),67% (2/3),2/3,1/2,50% (1/2),0/0,0/0,71% (5/7),43% (3/7)
2017 Aptos CH R16,W vs Jung,92% (12/13),36% (4/11),2/2,1/1,80% (4/5),1/2,0/0,- (0/0),- (0/0)
2017 Aptos CH R32,W vs Fratangelo,58% (14/24),40% (4/10),2/2,1/1,86% (6/7),0/1,0/0,67% (4/6),17% (1/6)
2017 Newport R16,L vs Isner,55% (6/11),- (0/0),0/0,0/0,57% (4/7),2/4,2/3,- (0/0),- (0/0)
2017 Newport R32,W vs Krajicek,70% (16/23),67% (2/3),2/5,1/3,75% (3/4),3/4,1/1,78% (7/9),30% (3/10)
2017 Ilkley CH SF,L vs Bolt,80% (8/10),0% (0/1),0/0,0/0,33% (1/3),0/2,0/1,- (0/0),- (0/0)
2017 Ilkley CH QF,W vs Fratangelo,85% (11/13),100% (1/1),2/3,1/1,- (0/0),0/0,0/0,100% (6/6),17% (1/6)
2017 Ilkley CH R16,W vs Willis,79% (15/19),33% (2/6),2/4,1/3,50% (1/2),0/1,0/0,80% (4/5),75% (3/4)
2017 Ilkley CH R32,W vs King,77% (10/13),38% (3/8),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2017 Nottingham CH SF,L vs Fabbiano,64% (7/11),0% (0/2),0/0,0/0,40% (2/5),2/4,0/1,- (0/0),- (0/0)
2017 Nottingham CH QF,W vs Smith,91% (10/11),29% (2/7),2/6,1/2,100% (1/1),0/0,0/0,71% (5/7),43% (3/7)
2017 Nottingham CH R16,W vs Klein,77% (10/13),40% (2/5),2/4,1/2,100% (6/6),0/0,0/0,- (0/0),- (0/0)
2017 Nottingham CH R32,W vs Polansky,73% (11/15),33% (1/3),2/5,1/3,100% (2/2),3/3,0/0,89% (8/9),22% (2/9)
2017 Heilbronn CH R32,L vs Martin,50% (4/8),29% (2/7),0/0,0/0,62% (8/13),1/3,0/1,- (0/0),- (0/0)
2017 Rome  CH R32,L vs Coppejans,33% (4/12),100% (1/1),0/0,0/0,58% (7/12),0/2,0/1,- (0/0),- (0/0)
2017 (27 matches),,69.3%,36.4%,56.1%,53.6%,66.2%,44.6%,42.9%,75.3%,28.7%
2016 (43 matches),,68.8%,31.0%,49.4%,70.8%,63.0%,43.6%,53.6%,60.7%,28.9%
2015 (27 matches),,72.1%,31.7%,57.4%,69.6%,70.5%,36.7%,50.0%,77.1%,34.2%
2014 (47 matches),,73.8%,28.5%,50.0%,55.1%,72.9%,49.5%,51.2%,70.2%,32.0%
2013 (44 matches),,68.5%,36.5%,54.6%,62.2%,69.3%,40.6%,27.3%,66.3%,40.5%
Career (204 matches),,70.7%,32.7%,52.5%,58.8%,68.1%,44.8%,48.9%,68.5%,33.3%
